customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
,Male,0.0,Yes,,,Yes,Yes,Fiber optic,,Yes,,,No,Yes,One year,Yes,Credit card (automatic),90.35,4614.55,
0374-FIUCA,,0.0,,No,,Yes,No,,No internet service,No internet service,No internet service,No internet service,,No internet service,Two year,Yes,Credit card (automatic),20.4,,No
5839-SUYVZ,Male,0.0,No,No,16.0,Yes,,Fiber optic,No,No,,Yes,No,No,Month-to-month,,Credit card (automatic),74.55,1170.5,No
5173-ZXXXL,Male,0.0,,,2.0,Yes,,No,No internet service,No internet service,No internet service,,,,,No,Mailed check,,47.7,No
1096-ADRUX,Female,,,Yes,66.0,,,Fiber optic,No,No,No,No,,No,,Yes,Bank transfer (automatic),,4859.25,No
2001-MCUUW,Male,0.0,,No,46.0,Yes,Yes,,No,Yes,Yes,,Yes,Yes,Two year,,,108.65,4903.2,No
,Female,,No,No,,Yes,Yes,Fiber optic,Yes,No,Yes,,Yes,,One year,Yes,,109.55,,No
4723-BEGSG,,,Yes,No,,Yes,Yes,DSL,Yes,No,Yes,,Yes,Yes,Two year,No,,86.65,6094.25,No
6516-NKQBO,,0.0,Yes,Yes,38.0,,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),81.0,3084.9,No
8672-OAUPW,Male,,No,Yes,51.0,Yes,,,,No,No,Yes,No,No,One year,,Credit card (automatic),47.85,2356.75,No
,,0.0,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,,Yes,,Yes,Yes,Two year,,Bank transfer (automatic),114.55,8306.05,
3419-SNJJD,Female,,Yes,No,65.0,,Yes,Fiber optic,Yes,No,Yes,No,,Yes,,No,Bank transfer (automatic),105.25,6786.4,Yes
6543-CPZMK,Male,,Yes,Yes,9.0,No,,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,,248.95,
4765-OXPPD,Female,0.0,Yes,Yes,,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,,,663.05,Yes
2804-ETQDK,Male,0.0,,Yes,,Yes,No,No,No internet service,No internet service,,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.55,,No
6689-VRRTK,,1.0,,,,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.8,4860.35,No
,Male,0.0,No,No,50.0,Yes,Yes,DSL,No,No,Yes,,No,,Two year,No,,69.5,3418.2,No
,Female,0.0,,No,15.0,,,,,,No,,No,,Month-to-month,No,Mailed check,,631.4,No
6464-KEXXH,Male,,No,No,8.0,No,No phone service,DSL,,No,,,No,No,Month-to-month,,Credit card (automatic),,186.3,No
7134-MJPDY,Female,1.0,No,No,,,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,,102.85,6976.75,
5240-CAOYT,Female,0.0,No,No,57.0,Yes,Yes,,Yes,,No,Yes,No,,Month-to-month,Yes,Bank transfer (automatic),87.55,,No
,,0.0,No,No,,Yes,Yes,Fiber optic,No,,No,No,No,No,Month-to-month,Yes,,78.55,,No
4881-JVQOD,Male,1.0,Yes,Yes,10.0,No,,,No,No,,,,Yes,Month-to-month,Yes,,34.55,362.6,
,,0.0,No,No,,,Yes,,,Yes,Yes,,No,No,One year,,Electronic check,92.05,5755.8,No
,Male,0.0,Yes,Yes,40.0,Yes,No,Fiber optic,No,No,,,Yes,No,One year,Yes,Electronic check,,,No
5148-HKFIR,Female,,No,,,Yes,No,No,No internet service,,,,,,,No,Mailed check,19.7,406.95,No
1009-IRMNA,,,No,No,7.0,Yes,No,,No internet service,No internet service,,No internet service,,No internet service,Month-to-month,No,Bank transfer (automatic),,,Yes
3003-CMDUU,Female,0.0,Yes,No,25.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.15,2395.7,
5016-IBERQ,Male,,Yes,No,23.0,Yes,Yes,Fiber optic,,,Yes,No,,No,Month-to-month,,Electronic check,,1968.1,No
6797-UCJHZ,Female,1.0,Yes,No,,Yes,,Fiber optic,,Yes,Yes,No,Yes,,One year,No,Credit card (automatic),104.6,6819.45,
2469-DTSGX,Female,1.0,No,No,72.0,Yes,Yes,,,Yes,Yes,,Yes,Yes,Two year,No,Electronic check,,7943.45,No
4554-YGZIH,Male,1.0,Yes,,,,,,No,,No,,No,Yes,Month-to-month,No,,90.05,4547.25,Yes
,,1.0,Yes,Yes,,,Yes,,No,Yes,Yes,,,Yes,Month-to-month,Yes,,,4687.9,Yes
9931-KGHOA,Female,0.0,Yes,No,46.0,,,DSL,Yes,No,No,No,No,No,,No,Bank transfer (automatic),55.0,2473.95,
1775-KWJKQ,Male,0.0,Yes,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.85,6562.9,
7665-VIGUD,Male,,,No,10.0,Yes,No,No,No internet service,No internet service,,No internet service,,No internet service,One year,No,Mailed check,20.35,,
9411-TPQQV,Female,,No,No,,No,No phone service,DSL,,No,,Yes,Yes,Yes,One year,,Bank transfer (automatic),54.55,,No
7207-RMRDB,,,Yes,,65.0,Yes,Yes,Fiber optic,,Yes,,No,Yes,,Month-to-month,Yes,Electronic check,,6985.65,Yes
7954-MLBUN,Male,,No,,31.0,Yes,,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),,3109.9,No
2077-DDHJK,Female,0.0,Yes,No,68.0,,Yes,DSL,Yes,Yes,Yes,Yes,No,No,,,Credit card (automatic),70.9,4911.35,No
4913-EHYUI,Male,1.0,Yes,Yes,56.0,,Yes,Fiber optic,Yes,No,Yes,No,,Yes,,,Bank transfer (automatic),104.55,,Yes
0195-IESCP,,0.0,,No,10.0,,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,855.3,Yes
9574-BOSMD,Male,0.0,Yes,Yes,68.0,,Yes,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.4,,No
4580-TMHJU,,0.0,Yes,,,,,,No,,No,No,,No,Month-to-month,No,Electronic check,56.15,,Yes
0970-ETWGE,,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,,,89.55,89.55,Yes
,Female,,No,No,49.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,,Bank transfer (automatic),89.85,4287.2,No
8404-VLQFB,,0.0,,Yes,15.0,,Yes,No,,,No internet service,,No internet service,No internet service,,Yes,Electronic check,25.25,394.85,No
1626-ERCMM,Male,1.0,Yes,,20.0,,Yes,Fiber optic,No,No,No,No,Yes,Yes,,Yes,Electronic check,94.55,,Yes
0887-HJGAR,,,No,No,1.0,,No,DSL,No,No,,No,No,No,Month-to-month,Yes,Mailed check,45.7,,
2391-IPLOP,Male,0.0,Yes,Yes,50.0,Yes,Yes,,No,No,,Yes,Yes,No,One year,Yes,Electronic check,69.65,3442.15,
5644-PDMZC,Female,1.0,,No,2.0,,,Fiber optic,No,,No,No,No,Yes,Month-to-month,,Electronic check,89.5,161.5,Yes
3509-GWQGF,Male,1.0,No,,24.0,,No,,No,No,No,,,,Month-to-month,No,Credit card (automatic),70.0,,No
9576-ANLXO,Female,0.0,No,No,,Yes,No,Fiber optic,,,No,No,,No,Month-to-month,,Bank transfer (automatic),69.55,222.3,
2024-BASKD,Female,0.0,No,No,1.0,,No,Fiber optic,No,No,Yes,No,No,No,,Yes,,74.6,74.6,Yes
5845-BZZIB,Male,,Yes,Yes,35.0,Yes,No,No,No internet service,,No internet service,No internet service,No internet service,No internet service,Two year,No,,20.1,655.3,No
1140-UKVZG,Female,0.0,No,No,,,Yes,No,No internet service,,No internet service,,No internet service,No internet service,,No,Mailed check,24.8,475.25,No
4160-AMJTL,Female,1.0,No,No,8.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.65,164.3,
,,,No,No,,Yes,No,Fiber optic,No,No,,Yes,Yes,Yes,,Yes,Credit card (automatic),95.1,,No
8100-PNJMH,Male,0.0,Yes,Yes,68.0,Yes,,DSL,Yes,,,,Yes,Yes,Two year,Yes,Credit card (automatic),88.85,,No
7838-LAZFO,Male,0.0,,No,45.0,Yes,,,Yes,Yes,,No,,Yes,One year,No,,78.8,3597.5,No
4464-JCOLN,Male,0.0,,Yes,2.0,Yes,,No,No internet service,No internet service,No internet service,,,No internet service,,No,Mailed check,19.85,,Yes
2085-JVGAD,Male,0.0,Yes,,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,,No internet service,Month-to-month,No,Bank transfer (automatic),20.35,697.65,No
,Female,0.0,No,No,,,No phone service,DSL,No,No,No,No,No,No,Month-to-month,,Mailed check,24.25,96.05,
8095-WANWK,Female,,,No,10.0,Yes,No,DSL,No,No,No,,,,Month-to-month,No,Mailed check,,,No
,Male,,No,No,1.0,,No,No,No internet service,No internet service,No internet service,No internet service,,,Month-to-month,No,Mailed check,20.05,20.05,
9565-FLVCG,,,Yes,Yes,65.0,,Yes,,Yes,,,No,No,Yes,Two year,Yes,,69.55,4459.15,No
8755-OGKNA,,0.0,Yes,Yes,,Yes,,No,,No internet service,No internet service,No internet service,,No internet service,Two year,,Bank transfer (automatic),19.5,1167.6,No
2800-VEQXM,,0.0,No,No,3.0,Yes,No,Fiber optic,No,No,Yes,,,,Month-to-month,,Mailed check,74.75,238.1,
,,0.0,No,,,Yes,No,Fiber optic,No,,No,No,No,No,Month-to-month,,Electronic check,69.65,145.15,
5533-RJFTJ,Male,0.0,No,,49.0,No,No phone service,DSL,,,Yes,,,No,Month-to-month,Yes,Bank transfer (automatic),,,No
3859-CVCET,Female,0.0,No,No,,Yes,No,DSL,,,,No,No,No,Month-to-month,No,Mailed check,45.65,191.05,Yes
0214-JHPFW,Female,0.0,,No,70.0,No,No phone service,DSL,No,,Yes,Yes,,Yes,,,Bank transfer (automatic),,4039.3,No
,Female,,Yes,,,Yes,No,No,No internet service,No internet service,No internet service,,No internet service,,One year,Yes,Bank transfer (automatic),19.85,1039.45,No
3088-FVYWK,Male,,Yes,Yes,,Yes,Yes,,No internet service,No internet service,No internet service,No internet service,,No internet service,Two year,No,Credit card (automatic),,1336.1,No
3276-HDUEG,Female,0.0,No,No,1.0,,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,,,Yes
,,,No,No,,Yes,Yes,No,,No internet service,No internet service,No internet service,,No internet service,,Yes,Credit card (automatic),24.85,493.4,No
0823-HSCDJ,Male,1.0,No,No,52.0,No,,DSL,No,Yes,No,No,Yes,,Month-to-month,Yes,Electronic check,,2550.9,Yes
3729-OWRVL,Male,1.0,,,,,,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,,Yes,Electronic check,110.35,7246.15,No
2324-AALNO,Female,,No,No,48.0,,Yes,,No internet service,,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),,,No
0822-GAVAP,Female,0.0,No,,2.0,,,DSL,,No,No,,,Yes,,Yes,Electronic check,34.7,62.25,Yes
5760-IFJOZ,Male,0.0,No,No,3.0,,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,,No,Mailed check,107.95,313.6,No
,,,,No,45.0,,Yes,Fiber optic,,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.4,3775.85,No
1448-PWKYE,,0.0,,,1.0,Yes,,Fiber optic,No,No,No,No,No,Yes,,,Electronic check,80.0,80,Yes
7501-IWUNG,Female,,Yes,Yes,61.0,,,,No,No,Yes,Yes,,Yes,Two year,Yes,Bank transfer (automatic),,,No
4957-TREIR,,0.0,No,No,3.0,,No,,,No,No,Yes,Yes,No,,Yes,Credit card (automatic),64.4,,No
7251-LJBQN,Female,1.0,No,,40.0,Yes,Yes,Fiber optic,No,No,,Yes,Yes,Yes,,,Credit card (automatic),103.75,4188.4,
8040-MNRTF,,0.0,No,,1.0,,No,,,No,No,No,No,,Month-to-month,No,,,71.1,No
,,,No,No,,,No,DSL,,No,No,Yes,No,,,,Electronic check,49.9,49.9,No
,Male,0.0,No,No,,Yes,Yes,,No internet service,No internet service,No internet service,,No internet service,No internet service,One year,Yes,,24.6,1266.4,No
,Male,,,,2.0,Yes,No,DSL,Yes,,No,No,,No,,Yes,Electronic check,,91.1,Yes
,,0.0,No,,52.0,No,,DSL,No,Yes,No,No,,,One year,No,Mailed check,30.1,1623.4,No
5076-YVXCM,Male,0.0,No,No,51.0,Yes,Yes,Fiber optic,No,,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.4,,No
8262-COGGB,Male,0.0,No,,1.0,Yes,No,No,,,No internet service,No internet service,No internet service,,Month-to-month,Yes,,20.45,20.45,No
,Male,,Yes,Yes,,Yes,Yes,DSL,,Yes,No,Yes,No,,One year,,Bank transfer (automatic),75.25,2344.5,No
,,0.0,No,,,Yes,,No,No internet service,No internet service,No internet service,No internet service,,No internet service,One year,,,20.55,1013.05,No
2276-YDAVZ,Female,0.0,No,No,3.0,Yes,Yes,Fiber optic,No,,,No,No,,Month-to-month,Yes,Credit card (automatic),75.1,270.7,Yes
,Female,,No,,22.0,Yes,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.05,417,No
2480-JZOSN,Female,0.0,Yes,No,1.0,,No,No,,No internet service,No internet service,No internet service,No internet service,,Month-to-month,,Mailed check,,20.65,No
0078-XZMHT,Male,0.0,Yes,No,72.0,,Yes,DSL,No,Yes,Yes,Yes,Yes,,,Yes,,85.15,6316.2,
5896-NPFWW,,0.0,Yes,Yes,3.0,Yes,No,DSL,No,No,Yes,,No,No,Month-to-month,Yes,Electronic check,,,Yes
9978-HYCIN,Male,1.0,Yes,Yes,47.0,Yes,No,,,Yes,,No,Yes,,One year,Yes,Bank transfer (automatic),84.95,4018.05,No
8338-QIUNR,,,Yes,,,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),66.5,,No
1525-LNLOJ,Male,0.0,Yes,Yes,66.0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,,,63.3,4189.7,No
9450-TRJUU,Male,,No,No,35.0,Yes,Yes,,No,No,No,No,Yes,No,,,Electronic check,,2848.45,No
1766-GKNMI,Male,0.0,No,No,29.0,Yes,Yes,Fiber optic,No,No,No,No,,Yes,,Yes,Electronic check,84.9,2516.2,
6942-LBFDP,Female,0.0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,,,Mailed check,20.55,,No
1456-TWCGB,Male,0.0,No,No,4.0,Yes,No,DSL,No,Yes,No,,,,Month-to-month,No,Mailed check,49.25,,No
7133-VBDCG,Female,0.0,No,No,25.0,Yes,No,Fiber optic,,,No,No,No,No,,,,,2015.35,Yes
7596-ZYWBB,Female,,,No,65.0,,No,,,Yes,No,,No,,Two year,Yes,Mailed check,,3739.8,
,Male,1.0,No,No,27.0,Yes,,Fiber optic,No,Yes,No,,Yes,Yes,One year,,Bank transfer (automatic),104.65,2964,
3014-WJKSM,,0.0,Yes,No,29.0,Yes,No,Fiber optic,,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,2263.4,No
3347-YJZZE,,,Yes,Yes,29.0,Yes,Yes,DSL,No,,,,Yes,Yes,Month-to-month,No,Credit card (automatic),80.1,2211.8,No
1029-QFBEN,Male,,No,No,1.0,,No,,,,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,,19.55,19.55,Yes
7929-DMBCV,Female,0.0,,,20.0,Yes,No,Fiber optic,,No,Yes,Yes,No,No,,Yes,Mailed check,,,No
9661-JALZV,,0.0,No,No,,Yes,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,,24.7,1519,
5433-KYGHE,,0.0,No,Yes,14.0,,Yes,Fiber optic,Yes,,No,Yes,No,,Month-to-month,,Mailed check,,1164.05,No
4312-KFRXN,Male,,Yes,No,72.0,Yes,Yes,No,No internet service,,No internet service,,No internet service,No internet service,Two year,No,Mailed check,25.4,1710.9,No
5575-TPIZQ,Male,,No,No,46.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,,Credit card (automatic),,,
0114-IGABW,,0.0,Yes,No,,No,No phone service,DSL,No,,Yes,,Yes,,Two year,No,Bank transfer (automatic),58.25,4145.9,No
9944-AEXBM,,0.0,No,,32.0,,Yes,,,No,No,,No,,,Yes,Bank transfer (automatic),85.65,2664.3,No
1853-ARAAQ,Female,,No,No,26.0,No,No phone service,,,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.35,1277.5,No
6952-OMNWB,,1.0,,,68.0,,Yes,,No,No,,,No,No,Month-to-month,Yes,Credit card (automatic),80.35,5589.3,
4697-LUPSU,Male,0.0,Yes,,2.0,Yes,,No,No internet service,No internet service,,,No internet service,No internet service,One year,,Mailed check,20.2,34.75,No
,Male,0.0,,Yes,61.0,,No,No,No internet service,No internet service,No internet service,No internet service,,,,No,Credit card (automatic),20.55,1305.95,No
4952-YSOGZ,,,,Yes,,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,381.3,
1589-AGTLK,Male,0.0,No,No,3.0,Yes,,,No,No,No,,No,,,Yes,,45.35,,Yes
,Male,,Yes,,33.0,,Yes,,,,No,,Yes,Yes,,Yes,Electronic check,,3105.55,Yes
6549-YMFAW,Male,,Yes,No,9.0,,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,,Yes,Mailed check,21.25,204.55,
4950-HKQTE,Female,0.0,No,No,22.0,Yes,Yes,No,,,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.25,605.9,No
,,,Yes,,5.0,,No,Fiber optic,,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.85,356.1,No
2684-EIWEO,Female,1.0,No,No,,,Yes,,Yes,Yes,,No,No,No,Month-to-month,No,Credit card (automatic),91.7,2758.15,Yes
2753-JMMCV,Male,0.0,No,,65.0,Yes,Yes,DSL,No,,Yes,,,Yes,Two year,Yes,Credit card (automatic),,4805.65,No
,Female,0.0,No,,,Yes,Yes,,No,No,Yes,Yes,,,Month-to-month,Yes,Electronic check,87.25,,
6621-YOBKI,Male,,No,,5.0,Yes,No,No,No internet service,No internet service,,No internet service,No internet service,,Month-to-month,No,Mailed check,20.35,,
1216-JWVUX,Male,0.0,Yes,Yes,25.0,Yes,No,,No,,No,No,,No,,Yes,Electronic check,75.5,1901.05,No
7564-GHCVB,,0.0,Yes,Yes,72.0,Yes,Yes,,Yes,No,,,,,,No,Bank transfer (automatic),79.05,5730.7,
,,0.0,,No,,Yes,Yes,Fiber optic,No,No,Yes,No,No,,Month-to-month,No,,90.15,2423.4,No
7595-EHCDL,Male,0.0,Yes,Yes,32.0,,,DSL,No,No,,,Yes,Yes,,,Credit card (automatic),,1653.45,No
6647-ZEDXT,Female,,No,No,30.0,Yes,Yes,Fiber optic,No,,Yes,Yes,,,,No,,,,No
,Male,0.0,Yes,No,70.0,Yes,No,Fiber optic,Yes,,Yes,Yes,No,,Two year,No,Credit card (automatic),101.0,7085.5,No
1307-TVUFB,,1.0,No,No,42.0,,,,No,Yes,No,,No,,Month-to-month,Yes,,79.35,3344.1,No
,,1.0,Yes,No,,Yes,Yes,DSL,,Yes,,Yes,Yes,Yes,Two year,,,89.85,,No
,Female,0.0,No,No,47.0,Yes,Yes,DSL,Yes,No,Yes,,No,No,Two year,Yes,Mailed check,65.0,2879.9,No
,Female,0.0,,No,2.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,,Month-to-month,Yes,Electronic check,80.45,137.1,
,,,No,No,10.0,Yes,Yes,Fiber optic,Yes,No,No,,Yes,Yes,Month-to-month,,Electronic check,98.55,1008.55,Yes
,Female,,Yes,Yes,61.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,,,
1635-FJFCC,Female,0.0,No,No,5.0,Yes,No,DSL,No,,No,,No,No,Month-to-month,,Credit card (automatic),44.05,202.15,No
,,1.0,Yes,,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,,,Credit card (automatic),110.8,7882.25,
6919-ELBGL,Male,,,Yes,72.0,,Yes,Fiber optic,Yes,Yes,Yes,Yes,,,Two year,Yes,Bank transfer (automatic),,8196.4,
3966-HRMZA,,1.0,,No,3.0,,,Fiber optic,No,,Yes,,No,No,Month-to-month,No,Mailed check,,202.9,No
6425-JWTDV,Male,,Yes,No,48.0,Yes,No,No,,No internet service,,No internet service,No internet service,,,,Mailed check,19.25,855.1,
8405-IGQFX,Female,0.0,No,No,63.0,,,,No,No,,Yes,Yes,No,One year,Yes,,90.05,5817,
8224-IVVPA,Female,0.0,No,,27.0,Yes,,,,Yes,No,No,No,No,,,,56.7,1652.95,
,Male,0.0,Yes,Yes,,Yes,No,,Yes,,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),80.15,,No
1410-RSCMR,Male,0.0,Yes,Yes,,Yes,No,DSL,Yes,,Yes,,,,Month-to-month,Yes,Credit card (automatic),71.35,515.75,No
,Male,0.0,No,,0.0,Yes,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.25, ,
0139-IVFJG,Female,0.0,Yes,No,2.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,,,No,Electronic check,90.35,190.5,
6683-VLCTZ,,1.0,No,No,20.0,Yes,Yes,Fiber optic,No,No,,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.55,1842.8,Yes
5730-DBDSI,Male,0.0,No,No,,,,,No internet service,No internet service,No internet service,,No internet service,No internet service,Two year,No,Bank transfer (automatic),,,No
,Female,0.0,No,No,3.0,Yes,,No,No internet service,No internet service,No internet service,No internet service,,,Month-to-month,No,,19.85,57.2,No
,Female,0.0,No,Yes,15.0,,No,,No,,No,No,No,,Month-to-month,Yes,,85.9,1269.55,Yes
5684-FJVYR,Female,,,Yes,72.0,Yes,Yes,Fiber optic,Yes,,,,No,No,Two year,Yes,Bank transfer (automatic),,,
4013-GUXND,Male,,No,No,1.0,Yes,No,,No internet service,No internet service,,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.8,20.8,No
1894-IGFSG,,,No,,22.0,Yes,,Fiber optic,,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.25,1907.85,Yes
7379-POKDZ,Male,,,No,,Yes,No,,,No,,No,No,No,Month-to-month,Yes,,,,
,Female,0.0,Yes,,72.0,,Yes,,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),66.85,,No
7969-FFOWG,Male,,,Yes,65.0,Yes,No,No,No internet service,No internet service,,No internet service,No internet service,,Two year,,Mailed check,19.9,,No
4718-DHSMV,,0.0,No,,11.0,,No phone service,DSL,No,No,,,Yes,No,Month-to-month,Yes,Mailed check,35.8,363.15,No
5175-WLYXL,Male,0.0,No,No,22.0,,Yes,Fiber optic,,Yes,No,No,,No,Month-to-month,Yes,Mailed check,78.85,1600.25,No
,Male,0.0,No,,14.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,,Bank transfer (automatic),20.4,275.7,No
8728-SKJLR,,0.0,,No,41.0,Yes,No,Fiber optic,,No,No,,No,No,,Yes,Electronic check,74.25,3089.1,
3137-NYQQI,,0.0,Yes,No,17.0,Yes,No,DSL,Yes,,No,No,No,Yes,One year,No,Mailed check,64.8,1175.6,No
7706-DZNKK,Male,0.0,,No,11.0,Yes,No,No,No internet service,,,No internet service,,No internet service,,Yes,Credit card (automatic),20.45,,No
0236-HFWSV,Male,0.0,No,No,15.0,,Yes,Fiber optic,No,No,,No,Yes,,,,,93.35,1444.65,Yes
3900-AQPHZ,Female,0.0,No,,1.0,,No,No,,No internet service,,No internet service,,No internet service,Month-to-month,No,Mailed check,19.9,19.9,Yes
5842-POCOP,Female,0.0,Yes,No,5.0,Yes,No,,,,Yes,No,No,,Month-to-month,Yes,Mailed check,,,Yes
2037-XJFUP,Male,,Yes,No,33.0,Yes,,Fiber optic,,No,Yes,No,Yes,Yes,,Yes,Electronic check,,,Yes
,,0.0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,,,Two year,,,110.65,8065.65,No
9505-SQFSW,Female,0.0,Yes,Yes,,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,40.3,92.5,No
7314-OXENN,,0.0,No,,2.0,,,Fiber optic,,Yes,,No,No,No,Month-to-month,Yes,,82.0,,Yes
3758-CKOQL,,,Yes,No,,,Yes,Fiber optic,Yes,Yes,Yes,,,Yes,One year,Yes,Credit card (automatic),107.0,6152.3,
0322-CHQRU,Male,0.0,No,No,2.0,Yes,No,,No,No,No,No,No,,,,Electronic check,45.35,89.5,Yes
5676-CFLYY,Male,,Yes,Yes,71.0,Yes,No,DSL,No,Yes,,Yes,,Yes,,Yes,Credit card (automatic),,,
7521-AFHAB,Female,,,Yes,5.0,,No,,No,No,,No,No,No,Month-to-month,,Mailed check,44.8,,No
,Male,0.0,,,,Yes,No,DSL,Yes,,No,No,No,,Month-to-month,Yes,Credit card (automatic),,1510.3,No
4678-DVQEO,Female,,No,No,1.0,Yes,,DSL,No,No,No,Yes,,No,Month-to-month,Yes,Electronic check,52.2,52.2,
5125-CNDSP,,0.0,No,,63.0,No,No phone service,,Yes,,,Yes,No,No,,Yes,,,2588.95,No
0691-IFBQW,,1.0,No,No,46.0,Yes,Yes,,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.0,4874.8,Yes
4992-LTJNE,Male,0.0,Yes,,,Yes,Yes,,Yes,No,No,No,No,,,No,Bank transfer (automatic),55.3,3983.6,
,Female,0.0,Yes,,34.0,Yes,Yes,DSL,,No,No,Yes,,No,Month-to-month,,Bank transfer (automatic),60.85,2003.6,No
0810-BDHAW,Female,,Yes,Yes,24.0,,Yes,DSL,Yes,Yes,No,,Yes,,One year,No,Electronic check,78.4,1832.4,No
,,0.0,No,No,,Yes,Yes,,Yes,,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),,4908.25,
7131-ZQZNK,,0.0,Yes,,,,No phone service,DSL,,No,,Yes,,,Two year,No,Credit card (automatic),,3590.2,No
3442-ZHHCC,Male,0.0,No,No,68.0,Yes,Yes,DSL,Yes,Yes,,No,No,Yes,One year,Yes,Credit card (automatic),76.9,5023,No
,Female,,,Yes,8.0,Yes,No,No,No internet service,,No internet service,,No internet service,,Two year,,Mailed check,19.85,,No
9871-ELEYA,Female,,No,Yes,34.0,Yes,No,,Yes,,,,,No,Two year,No,Credit card (automatic),67.65,2339.3,No
4257-GAESD,Female,0.0,No,No,6.0,,,DSL,No,No,No,,Yes,,,No,Credit card (automatic),45.0,,No
,Male,0.0,Yes,No,,Yes,No,DSL,No,,No,Yes,,Yes,Month-to-month,Yes,Mailed check,64.2,143.65,No
,Male,,No,No,31.0,Yes,,,No,No,,Yes,No,No,One year,No,,,2548.65,No
6286-ZHAOK,Female,,Yes,Yes,,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,,Yes,Bank transfer (automatic),25.55,507.4,No
,Female,,Yes,,1.0,,No,No,,,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.0,20,No
3009-JWMPU,,0.0,,No,,Yes,Yes,Fiber optic,No,No,Yes,,,Yes,One year,Yes,,96.75,6125.4,Yes
