customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8473-VUVJN,Male,1.0,,No,1.0,,Yes,Fiber optic,No,No,No,No,No,No,,Yes,Electronic check,,73.65,Yes
6289-CPNLD,Male,0.0,Yes,Yes,,Yes,No,DSL,No,No,Yes,Yes,,,,Yes,Mailed check,73.9,2405.05,
5536-SLHPM,Female,0.0,Yes,,55.0,Yes,Yes,Fiber optic,,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.75,,Yes
4419-UJMUS,,0.0,Yes,Yes,69.0,Yes,,Fiber optic,,No,No,Yes,Yes,Yes,Two year,Yes,,99.35,6856.45,
7794-JASDG,Male,0.0,No,No,1.0,Yes,No,DSL,Yes,No,,No,,No,,,Mailed check,50.75,50.75,No
7609-YBPXG,Male,0.0,,No,54.0,,,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,,87.1,4735.2,No
,Male,0.0,No,Yes,33.0,Yes,,No,No internet service,No internet service,,No internet service,No internet service,No internet service,One year,,,,682.15,No
,Male,1.0,,,45.0,Yes,Yes,Fiber optic,No,,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),,4525.8,No
0804-XBFBV,Female,0.0,No,Yes,,No,,,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.2,321.05,No
2676-OXPPQ,Male,0.0,,No,,Yes,No,DSL,Yes,Yes,,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,335.65,No
3703-TTEPD,Male,0.0,No,No,21.0,Yes,No,DSL,,No,Yes,No,Yes,,Month-to-month,No,Bank transfer (automatic),65.35,1424.4,No
2799-TSLAG,Female,0.0,Yes,Yes,65.0,,Yes,No,,No internet service,No internet service,,,No internet service,Two year,Yes,,25.3,1748.55,
0196-VULGZ,Female,1.0,,No,6.0,Yes,,,No,,No,,No,,Month-to-month,Yes,Electronic check,84.35,,Yes
8837-VVWLQ,Female,,No,No,8.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,,No,,,668.4,
2696-NARTR,Male,,No,No,11.0,Yes,No,,,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,73.85,,Yes
2208-NKVVH,Male,0.0,,Yes,43.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.25,1077.95,No
,,0.0,Yes,Yes,49.0,No,No phone service,DSL,No,,No,No,Yes,,,,Bank transfer (automatic),,2541.25,
1976-CFOCS,Female,1.0,Yes,No,1.0,Yes,No,,No,No,No,No,No,No,Month-to-month,,,46.0,46,Yes
4631-OACRM,Male,1.0,No,,15.0,Yes,No,Fiber optic,No,,No,No,No,Yes,Month-to-month,Yes,,79.4,1156.1,Yes
7139-JZFVG,,,Yes,Yes,60.0,Yes,No,DSL,Yes,,Yes,No,No,No,Two year,No,Bank transfer (automatic),,,
4987-GQWPO,Male,,No,,17.0,No,No phone service,DSL,,No,No,No,No,No,,No,Credit card (automatic),25.1,382.8,No
3755-JBMNH,Male,1.0,Yes,,16.0,Yes,,,,No,,,No,,Month-to-month,Yes,Bank transfer (automatic),71.8,,Yes
1757-TCATG,Male,,,,35.0,Yes,No,No,No internet service,No internet service,,,No internet service,No internet service,One year,No,Bank transfer (automatic),20.05,746.75,
6345-ULYRW,Male,1.0,Yes,,44.0,Yes,Yes,Fiber optic,,,,,No,Yes,One year,No,,88.4,,Yes
4776-XSKYQ,Female,0.0,,Yes,12.0,,No phone service,DSL,No,No,No,Yes,No,,One year,No,Credit card (automatic),30.25,368.85,No
8048-DSDFQ,Male,0.0,No,No,1.0,,,,No internet service,,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No
5753-QQWPW,Female,0.0,No,No,28.0,,No,DSL,Yes,Yes,No,Yes,No,No,One year,,,59.9,1654.7,No
6010-DDPPW,Male,0.0,Yes,No,,Yes,Yes,No,No internet service,No internet service,No internet service,,No internet service,No internet service,Two year,No,Bank transfer (automatic),,,No
1809-DMJHQ,Female,0.0,,Yes,5.0,Yes,,DSL,,No,No,No,No,No,Month-to-month,,Mailed check,46.0,221.7,Yes
6693-FRIRW,Male,0.0,No,No,,Yes,No,,,,Yes,No,,Yes,Month-to-month,No,Credit card (automatic),101.3,1794.65,No
6586-MYGKD,Male,0.0,Yes,No,70.0,,Yes,DSL,,No,No,Yes,Yes,Yes,Two year,,,76.95,,No
3173-NVMPX,Female,,Yes,,9.0,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,,Mailed check,55.3,,No
0248-PGHBZ,Female,1.0,No,No,67.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,,No,Two year,Yes,Bank transfer (automatic),92.45,6140.85,
0623-GDISB,Female,0.0,No,No,1.0,,No,DSL,Yes,,,No,No,No,Month-to-month,,,48.45,,No
2892-GESUL,Female,,Yes,Yes,18.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,,No internet service,,No,Mailed check,,,No
6923-EFPNL,Male,0.0,No,No,4.0,Yes,Yes,,No,No,,No,No,No,Month-to-month,No,Credit card (automatic),,201.1,Yes
7472-EQOAV,Male,1.0,Yes,Yes,,Yes,No,,Yes,Yes,Yes,No,,No,One year,,Bank transfer (automatic),86.7,6179.35,No
9574-RKJIF,Male,0.0,Yes,,30.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,,,
2043-WVTQJ,Male,0.0,,,1.0,Yes,No,DSL,,No,Yes,No,,No,Month-to-month,,Mailed check,55.7,55.7,No
8034-RYTVV,Female,,No,,,Yes,Yes,Fiber optic,Yes,No,Yes,,,No,One year,Yes,Credit card (automatic),84.25,4589.85,No
3863-QSTYI,Male,0.0,No,No,59.0,,No,DSL,No,,Yes,Yes,Yes,No,Month-to-month,Yes,,64.65,3735.45,
2619-WFQWU,Female,0.0,No,No,1.0,,No,,No,No,No,No,No,No,Month-to-month,Yes,,,,Yes
5044-LRQAQ,Female,0.0,Yes,No,7.0,,No,Fiber optic,No,,No,,,No,Month-to-month,,Bank transfer (automatic),69.2,477.55,No
,Male,0.0,Yes,Yes,45.0,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,,54.65,2553.7,No
1333-PBMXB,Female,0.0,Yes,Yes,54.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,,24.75,1342.15,
,Male,0.0,,Yes,,Yes,Yes,No,No internet service,No internet service,,,No internet service,No internet service,One year,Yes,Mailed check,23.95,1216.35,No
5985-BEHZK,Female,1.0,Yes,No,72.0,Yes,Yes,Fiber optic,No,,Yes,,Yes,Yes,,No,Credit card (automatic),,7578.05,
9127-QRZMH,Male,0.0,Yes,,44.0,Yes,,DSL,Yes,Yes,,Yes,No,,One year,Yes,Bank transfer (automatic),59.85,2603.95,No
5919-VCZYM,Male,0.0,No,,2.0,Yes,No,,No internet service,,,No internet service,,,Month-to-month,No,Mailed check,20.05,42.7,No
9644-KVCNC,,0.0,No,No,,Yes,Yes,Fiber optic,,,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),92.15,,No
2137-DQMEV,Male,,Yes,Yes,68.0,No,No phone service,,Yes,,No,,Yes,No,,,Mailed check,44.8,2983.65,No
8174-LNWMW,Female,,,No,31.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,,Two year,No,Credit card (automatic),20.9,,No
9279-CJEOJ,Female,1.0,No,No,,,Yes,,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,2025.1,No
7964-VEXDG,,0.0,,Yes,21.0,Yes,,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,80.35,1747.2,No
2404-JIBFC,Female,,,,55.0,Yes,Yes,DSL,Yes,,Yes,,,Yes,Two year,Yes,Bank transfer (automatic),85.1,4657.95,No
0778-NELLA,,0.0,No,,9.0,No,,,,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),,296.1,Yes
8029-XYPWT,Male,1.0,Yes,,71.0,,Yes,Fiber optic,Yes,Yes,Yes,,,,Two year,Yes,Bank transfer (automatic),115.05,,
4614-NUVZD,Female,0.0,No,,1.0,,No,Fiber optic,No,,No,,No,,Month-to-month,,Electronic check,81.1,81.1,Yes
4632-PAOYU,Male,0.0,Yes,Yes,22.0,,No,,No internet service,No internet service,,No internet service,,No internet service,One year,No,Mailed check,19.95,433.5,No
3803-KMQFW,,0.0,Yes,Yes,1.0,,No,No,,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,,Mailed check,20.55,,Yes
6804-GDMOI,,0.0,,,61.0,Yes,Yes,Fiber optic,,No,Yes,,Yes,Yes,Two year,Yes,Electronic check,106.6,6428.4,Yes
2990-OGYTD,Female,,,No,67.0,,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,,Bank transfer (automatic),,,No
6646-JPPHA,Female,1.0,No,,,Yes,No,Fiber optic,,Yes,,No,No,No,Month-to-month,No,Electronic check,78.85,,No
9572-MTILT,Male,0.0,Yes,No,,Yes,,Fiber optic,Yes,Yes,,Yes,,No,Month-to-month,Yes,Electronic check,106.75,,
7658-UYUQS,Male,1.0,Yes,No,21.0,Yes,,,No,,Yes,No,Yes,No,,No,Bank transfer (automatic),86.55,1857.25,
7880-XSOJX,Male,0.0,No,,4.0,No,,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,,42.4,146.4,No
9611-CTWIH,Female,0.0,No,,3.0,Yes,No,Fiber optic,No,,No,No,Yes,Yes,Month-to-month,,Electronic check,,,Yes
4589-IUAJB,Male,0.0,Yes,No,70.0,,Yes,No,No internet service,,No internet service,No internet service,No internet service,No internet service,Two year,No,,,1724.15,No
0329-GTIAJ,Female,0.0,No,No,,Yes,No,Fiber optic,,Yes,,,Yes,,Month-to-month,Yes,Electronic check,97.9,315.3,Yes
8746-BFOAJ,Male,1.0,No,No,,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,429.55,No
,Male,0.0,No,No,20.0,Yes,No,No,No internet service,,,No internet service,No internet service,,Month-to-month,Yes,Credit card (automatic),19.6,356.15,No
6072-NUQCB,,0.0,,Yes,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.25,488.25,
6629-CZTTH,Male,0.0,No,No,,Yes,No,DSL,No,No,No,No,No,Yes,,Yes,Mailed check,55.7,55.7,Yes
,Female,0.0,No,No,63.0,Yes,No,No,No internet service,No internet service,,No internet service,No internet service,No internet service,,,,20.6,1298.7,No
8750-QWZAJ,Female,0.0,,,70.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,,Bank transfer (automatic),19.8,1378.75,No
,Male,0.0,,,13.0,Yes,No,Fiber optic,No,Yes,Yes,,,No,Month-to-month,Yes,Electronic check,79.8,973.45,Yes
6918-UMQCG,Female,0.0,,No,5.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,,80.2,384.25,
0675-NCDYU,Female,0.0,,Yes,72.0,,Yes,Fiber optic,Yes,,Yes,Yes,,,Two year,Yes,Credit card (automatic),116.4,8543.25,No
6339-DKLMK,,0.0,No,,,No,No phone service,DSL,No,,,No,,No,Month-to-month,Yes,Electronic check,31.65,,
1346-PJWTK,,0.0,Yes,No,61.0,Yes,No,Fiber optic,No,Yes,Yes,,No,,Month-to-month,,Credit card (automatic),94.15,,
5088-QZLRL,Male,0.0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,,Month-to-month,No,Electronic check,20.65,,No
8023-QHAIO,,1.0,Yes,,56.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,,Yes,Bank transfer (automatic),76.85,4275.75,No
4397-FRLTA,Female,,,,4.0,Yes,No,No,,,No internet service,No internet service,,No internet service,Month-to-month,No,Mailed check,20.15,84.5,No
3057-VJJQE,Male,0.0,,,35.0,Yes,Yes,DSL,Yes,No,No,No,,,,No,Mailed check,55.25,,No
,Female,0.0,Yes,No,18.0,No,No phone service,DSL,No,No,,No,,No,Month-to-month,,Electronic check,,669.85,Yes
2302-OUZXB,Male,,Yes,No,,,Yes,DSL,No,,Yes,No,,Yes,Two year,,Bank transfer (automatic),82.15,,No
8133-ANHHJ,Female,1.0,No,No,49.0,Yes,Yes,,Yes,Yes,,Yes,,Yes,One year,No,Bank transfer (automatic),103.0,5166.2,No
2270-CHBFN,Female,,,No,44.0,Yes,,,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.1,4060.55,No
0013-EXCHZ,Female,1.0,Yes,No,3.0,,No,,No,No,No,Yes,Yes,No,Month-to-month,Yes,,83.9,267.4,Yes
5982-FPVQN,,0.0,,Yes,37.0,Yes,,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.15,3532.85,No
9107-UKCKY,Male,0.0,,No,61.0,Yes,Yes,DSL,No,Yes,,,Yes,Yes,One year,,Electronic check,79.8,4914.8,No
4654-ULTTN,Male,0.0,Yes,,70.0,Yes,Yes,DSL,Yes,No,Yes,Yes,,Yes,,Yes,Credit card (automatic),74.8,5315.8,No
5550-VFRLC,,1.0,No,No,,,,Fiber optic,No,No,No,No,No,No,,Yes,,69.85,,Yes
,Female,,No,No,,Yes,No,No,No internet service,,No internet service,,,No internet service,Month-to-month,No,Electronic check,20.45,775.6,
1492-KGETH,Male,,Yes,Yes,70.0,Yes,,DSL,Yes,Yes,,Yes,No,Yes,One year,No,Bank transfer (automatic),78.35,5445.95,No
4929-BSTRX,Female,,,No,1.0,Yes,No,DSL,No,,,,,,Month-to-month,Yes,,53.55,53.55,Yes
,Male,0.0,No,,51.0,,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,,No,Electronic check,19.1,,No
8215-NGSPE,Female,0.0,Yes,Yes,42.0,,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,833.55,No
2225-ZRGSG,,0.0,Yes,Yes,70.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,,No,Two year,No,Bank transfer (automatic),93.9,6579.05,Yes
8859-YSTWS,Male,,No,No,48.0,Yes,,No,No internet service,No internet service,,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.95,1004.5,No
5271-YNWVR,Male,0.0,,Yes,,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.15,7856,Yes
7601-DHFWZ,Female,0.0,No,,48.0,Yes,Yes,No,No internet service,No internet service,No internet service,,No internet service,No internet service,Two year,,Credit card (automatic),24.0,1183.05,
2657-ALMWY,,1.0,Yes,No,,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.95,,Yes
6330-JKLPC,Male,0.0,Yes,,11.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,,Month-to-month,Yes,,80.5,,
4667-OHGKG,Male,,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,,Month-to-month,Yes,,19.3,,Yes
1998-VHJHK,,,No,No,27.0,Yes,,No,,No internet service,No internet service,No internet service,No internet service,No internet service,,No,Mailed check,19.15,,No
1707-HABPF,Female,1.0,No,,46.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,,,Bank transfer (automatic),,4126.35,No
1660-HSOOQ,,,No,,,Yes,No,DSL,No,No,Yes,,,,,Yes,Mailed check,49.65,,
7253-UVNDW,,0.0,No,No,46.0,Yes,,DSL,No,,Yes,Yes,No,No,Two year,No,,,2460.15,Yes
,,0.0,Yes,Yes,25.0,,,No,No internet service,,No internet service,,,No internet service,Month-to-month,Yes,Mailed check,19.15,477.6,
7228-OMTPN,Male,0.0,No,No,4.0,Yes,No,Fiber optic,No,No,No,,Yes,Yes,Month-to-month,Yes,Electronic check,,,Yes
5063-IUOKK,Male,0.0,No,,13.0,Yes,No,No,No internet service,,No internet service,No internet service,No internet service,No internet service,Two year,,Mailed check,19.75,265.75,
4508-OEBEY,Male,,,No,31.0,Yes,No,,,,Yes,,No,Yes,,Yes,,75.5,2424.45,No
0027-KWYKW,Female,0.0,,,23.0,,Yes,Fiber optic,No,,No,No,Yes,No,Month-to-month,Yes,Electronic check,,1849.95,No
,Female,0.0,No,No,2.0,Yes,,No,No internet service,No internet service,,,No internet service,,Month-to-month,No,Mailed check,19.4,61.05,No
5982-XMDEX,Female,0.0,,No,65.0,Yes,Yes,,,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,,,26.5,1698.55,No
,Male,1.0,No,No,22.0,Yes,Yes,Fiber optic,No,No,No,Yes,,No,,Yes,Bank transfer (automatic),90.5,1910.6,Yes
6051-PTVNS,Female,0.0,Yes,Yes,55.0,,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.15,998.1,
,Male,0.0,,No,9.0,Yes,,Fiber optic,No,,Yes,,Yes,,Month-to-month,Yes,Mailed check,94.85,890.6,Yes
3799-ISUZQ,,,Yes,Yes,7.0,Yes,No,,No,,No,No,,No,Month-to-month,,Bank transfer (automatic),69.95,,
2877-VDUER,,0.0,Yes,Yes,35.0,No,No phone service,DSL,No,No,No,Yes,,No,One year,No,Mailed check,40.9,1383.6,No
9152-AMKAK,,0.0,No,No,6.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,,Yes,Mailed check,80.25,,No
1794-HBQTJ,Female,,,No,1.0,,No,DSL,Yes,No,,,,,Month-to-month,Yes,Credit card (automatic),48.6,48.6,
,Male,0.0,No,,,Yes,No,,,No,,No,No,No,Month-to-month,Yes,,70.8,1207,No
8049-WJCLQ,Male,0.0,Yes,Yes,10.0,Yes,No,DSL,No,No,,No,Yes,No,,No,Mailed check,,563.5,No
6586-PSJOX,Male,0.0,No,,15.0,,No,DSL,No,No,Yes,,No,No,One year,No,Credit card (automatic),55.2,864.55,No
2460-FPSYH,Female,1.0,,No,,No,No phone service,DSL,,Yes,,No,Yes,Yes,,Yes,Electronic check,,2109.35,Yes
9705-ZJBCG,Female,0.0,Yes,Yes,13.0,Yes,No,DSL,Yes,No,No,,No,No,One year,,Bank transfer (automatic),54.15,701.05,No
,Male,,Yes,No,,,Yes,Fiber optic,No,Yes,No,,,No,Month-to-month,Yes,Bank transfer (automatic),80.15,2265.25,Yes
1320-HTRDR,Female,0.0,No,No,3.0,Yes,Yes,Fiber optic,No,No,,No,,,Month-to-month,Yes,Electronic check,75.5,,
6847-KJLTS,Female,1.0,Yes,No,58.0,Yes,Yes,,No,,No,,Yes,,Month-to-month,Yes,Bank transfer (automatic),100.4,5749.8,No
,,0.0,No,,45.0,Yes,,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),62.55,2796.45,No
3913-FCUUW,Female,0.0,Yes,,72.0,Yes,,,Yes,Yes,Yes,Yes,,No,Two year,Yes,Bank transfer (automatic),70.45,,No
3301-VKTGC,Male,0.0,Yes,Yes,68.0,Yes,,Fiber optic,Yes,Yes,No,No,,No,One year,Yes,,85.5,5696.6,No
1493-AMTIE,,0.0,No,No,1.0,Yes,No,No,,,,No internet service,No internet service,No internet service,Month-to-month,Yes,,20.2,,Yes
9555-SAHUZ,Female,,Yes,Yes,38.0,Yes,No,DSL,Yes,,No,,No,No,Month-to-month,No,Electronic check,54.5,2076.05,No
0816-TSPHQ,,0.0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,,44.2,No
,Male,0.0,,No,11.0,Yes,No,No,,,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,215.25,No
,Female,,Yes,No,20.0,Yes,No,Fiber optic,No,No,No,,Yes,,One year,Yes,Bank transfer (automatic),91.0,1859.5,
5286-YHCVC,Male,0.0,Yes,No,72.0,Yes,Yes,Fiber optic,,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.8,7470.1,No
6424-ELEYH,Female,0.0,Yes,No,3.0,Yes,Yes,Fiber optic,,No,,No,No,,Month-to-month,Yes,,74.75,229.5,
4391-RESHN,,,No,No,,Yes,,Fiber optic,No,No,,Yes,Yes,,Month-to-month,Yes,,104.05,2470.1,Yes
,Male,0.0,No,,40.0,Yes,No,,No,,No,,No,,Month-to-month,Yes,Electronic check,51.1,2092.9,No
,Male,,,No,,Yes,Yes,Fiber optic,,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.8,,
,,0.0,No,Yes,22.0,Yes,,,,No internet service,,No internet service,No internet service,No internet service,Month-to-month,,Electronic check,20.55,469.85,
2458-EOMRE,Female,0.0,No,No,11.0,Yes,No,,Yes,No,,No,No,Yes,Month-to-month,No,,64.05,733.95,No
,Male,1.0,,No,7.0,Yes,,,,,,No,No,No,Month-to-month,Yes,Electronic check,,485.25,No
6821-BUXUX,Female,,No,,13.0,Yes,Yes,,,Yes,No,No,Yes,No,Month-to-month,,Electronic check,96.65,1244.5,Yes
5028-HTLJB,Male,1.0,No,No,,Yes,,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,,Yes
9801-GDWGV,Female,,,No,39.0,Yes,Yes,Fiber optic,No,,Yes,,Yes,,Month-to-month,Yes,,103.45,3994.45,
,Male,0.0,Yes,No,3.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,,Mailed check,,,No
5567-GZKQY,,0.0,No,No,58.0,Yes,No,No,,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.3,1131.5,No
1222-LRYKO,Male,0.0,No,Yes,,Yes,Yes,No,No internet service,,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.35,184.05,
2320-JRSDE,Female,0.0,Yes,Yes,1.0,Yes,No,No,No internet service,,No internet service,,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.9,,
2087-QAREY,Female,0.0,Yes,No,22.0,Yes,No,,,Yes,Yes,,No,No,Month-to-month,,Mailed check,54.7,,No
,Male,0.0,Yes,No,14.0,No,No phone service,DSL,,,No,No,Yes,Yes,Month-to-month,,Electronic check,46.35,667.7,
4423-JWZJN,Male,0.0,Yes,Yes,64.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),90.25,5629.15,No
5143-WMWOG,Male,,,No,1.0,Yes,No,No,,,,No internet service,No internet service,No internet service,,No,Electronic check,19.95,19.95,Yes
6490-FGZAT,Male,0.0,No,No,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,,,20.65,109.3,No
5393-RXQSZ,Male,0.0,,No,,Yes,No,Fiber optic,No,No,,No,,Yes,Month-to-month,No,Electronic check,79.6,,Yes
7452-FOLON,Male,0.0,No,Yes,39.0,Yes,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,,No,,,958.45,No
2320-TZRRH,Female,0.0,No,No,20.0,Yes,No,No,,No internet service,No internet service,No internet service,No internet service,,One year,No,Mailed check,19.5,403.15,No
0231-LXVAP,Male,0.0,,No,,,No,Fiber optic,,,No,Yes,,No,Month-to-month,,Electronic check,75.9,75.9,
9444-JTXHZ,Male,0.0,Yes,,,Yes,,,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,,76.2,Yes
4942-VZZOM,,0.0,Yes,,64.0,Yes,,,Yes,No,No,No,Yes,No,,Yes,Credit card (automatic),66.15,4392.5,No
5510-BOIUJ,Male,0.0,No,Yes,1.0,Yes,No,No,,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,,19.25,19.25,Yes
7502-BNYGS,Female,,Yes,No,46.0,,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,,69.1,3168,No
,Female,1.0,Yes,Yes,,No,No phone service,DSL,,Yes,No,No,No,Yes,,,Electronic check,39.1,1096.6,No
6147-CBCRA,Female,0.0,Yes,No,33.0,,No,,No internet service,No internet service,No internet service,No internet service,No internet service,,Month-to-month,,Mailed check,,669.45,No
6047-SUHPR,Male,,,Yes,39.0,Yes,,DSL,Yes,Yes,Yes,No,No,No,One year,,Electronic check,59.8,,No
,,0.0,Yes,No,42.0,Yes,Yes,,No,No,,Yes,,No,,Yes,Electronic check,84.3,3588.4,
9752-ZNQUT,Female,0.0,No,No,1.0,Yes,,DSL,No,Yes,,No,No,No,,Yes,Electronic check,48.6,48.6,No
7638-QVMVY,Female,0.0,,No,7.0,Yes,No,,No,No,,No,Yes,No,,,,79.0,522.95,Yes
,Male,1.0,Yes,,,Yes,No,,Yes,Yes,Yes,,Yes,,Two year,No,,105.35,7511.9,No
5666-MBJPT,,,,No,65.0,Yes,Yes,,,,No internet service,,No internet service,,Two year,Yes,,25.1,1725,No
,Male,0.0,No,,1.0,Yes,No,DSL,Yes,,No,No,No,No,,,,,49.75,No
3096-GKWEB,,0.0,,No,18.0,,Yes,,No,No,No,No,Yes,Yes,Month-to-month,,,,,No
2371-JQHZZ,,0.0,Yes,No,,,Yes,Fiber optic,,No,No,No,Yes,,Month-to-month,,,93.0,,No
0674-GCDXG,Male,0.0,No,No,63.0,Yes,Yes,DSL,,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),71.9,,
1121-QSIVB,Female,,No,Yes,44.0,Yes,Yes,DSL,No,Yes,No,No,Yes,,One year,,Mailed check,77.55,3471.1,No
4396-KLSEH,Male,0.0,,No,4.0,Yes,,No,No internet service,No internet service,,No internet service,No internet service,No internet service,,Yes,Electronic check,,63,No
,Female,0.0,No,,,Yes,No,Fiber optic,No,No,No,No,No,,Month-to-month,Yes,Electronic check,,70.25,
2824-MYYBN,Female,0.0,,,37.0,Yes,Yes,Fiber optic,,No,No,No,Yes,Yes,,Yes,Electronic check,95.25,3314.15,No
0875-CABNR,Female,1.0,No,No,10.0,Yes,No,,No,,Yes,No,No,,,Yes,Credit card (automatic),84.6,865.55,Yes
,Male,0.0,No,No,34.0,No,,DSL,,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.05,,No
8318-LCNBW,Male,0.0,Yes,No,35.0,No,No phone service,DSL,Yes,No,Yes,No,,Yes,One year,No,Credit card (automatic),53.15,1930.9,No
6469-QJKZW,Female,0.0,,No,4.0,Yes,No,No,,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.15,91.4,No
0147-ESWWR,,1.0,Yes,,,Yes,,Fiber optic,No,,No,,Yes,,,Yes,Electronic check,101.25,3949.15,No
1217-VASWC,Male,1.0,,No,43.0,Yes,No,Fiber optic,No,,Yes,No,,Yes,One year,Yes,,100.55,4304,No
,Female,0.0,Yes,Yes,,Yes,Yes,No,No internet service,No internet service,No internet service,,No internet service,No internet service,Month-to-month,,,24.1,409.9,Yes
6370-ZVHDV,,,Yes,No,61.0,Yes,,No,,No internet service,No internet service,No internet service,,No internet service,Two year,No,Bank transfer (automatic),25.3,1554.9,No
5915-DGNVC,Female,0.0,,,49.0,Yes,Yes,,Yes,,Yes,No,No,Yes,One year,No,Electronic check,71.8,3472.05,No
6260-XLACS,Male,0.0,No,No,4.0,Yes,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,,No,Mailed check,19.7,117.8,No
3566-CAAYU,Female,0.0,Yes,Yes,64.0,No,,DSL,No,,Yes,Yes,,Yes,,No,Electronic check,49.85,,No
4983-CCWMC,,,No,No,,Yes,No,Fiber optic,,No,,No,No,No,Month-to-month,,Mailed check,69.6,207.4,
