customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8397-MVTAZ,Male,0.0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480,Yes
0750-EBAIU,Male,0.0,No,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,-912.5,4738.3,No
8606-CIQUL,Male,1.0,Yes,Yes,-720,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.75,8399.15,No
,Male,,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),94.7,5430.35,No
,Male,,,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,686.95,No
0356-OBMAC,Female,1.0,No,No,56,Yes,,Fiber optic,No,Yes,Yes,,Yes,No,Two year,Yes,Bank transfer (automatic),99.9,5706.3,No
8067-NIOYM,Female,0.0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.1,490.65,No
,Male,0.0,Yes,Yes,700,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1360.25,No
4234-XTNEA,Male,0.0,No,No,2,Yes,,Fiber optic,No,No,No,,Yes,No,Month-to-month,Yes,Electronic check,79.95,174.45,No
,Male,,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),107.15,7379.8,No
9282-IZGQK,Female,0.0,,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85,Yes
5348-CAGXB,Male,0.0,No,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.55,1021.75,No
,Female,0.0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),8155.0,5029.05,No
5844-QVTAT,Female,0.0,Yes,Yes,33,Yes,,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,58.45,1955.4,No
,Female,0.0,,No,69,Yes,No,Fiber optic,No,Yes,No,,Yes,Yes,One year,Yes,Credit card (automatic),95.65,6744.2,No
5394-MEITZ,Female,0.0,Yes,Yes,60,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.6,4946.7,No
6859-QNXIQ,Female,0.0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.1,8248.5,No
2782-LFZVW,Female,0.0,No,No,11,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,58.95,601.6,No
2866-IKBTM,Female,-0.0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,No
1342-JPNKI,Male,0.0,No,No,10,Yes,Yes,Fiber optic,No,No,No,,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.05,834.1,Yes
2817-NTQDO,Male,,No,No,-130,No,No phone service,DSL,Yes,No,No,,Yes,No,Month-to-month,Yes,Credit card (automatic),45.55,597,Yes
7129-AZJDE,Male,,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),-789.5,2647.2,No
,Male,0.0,,Yes,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,-863.0,3266,Yes
2560-PPCHE,Female,0.0,,No,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.05,6744.25,No
4676-MQUEA,Male,10.0,,No,500,Yes,Yes,Fiber optic,Yes,Yes,Yes,,Yes,No,One year,Yes,Bank transfer (automatic),101.9,5265.5,No
8138-EALND,Male,0.0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,311.6,No
3580-HYCSP,Male,0.0,,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),-1103.0,7966.9,No
1352-HNSAW,Female,0.0,Yes,Yes,720,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.6,8220.4,No
2075-PUEPR,Male,,,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,1153.25,No
1982-FEBTD,Female,0.0,Yes,Yes,-230,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.6,514.75,No
5301-GAUUY,Male,,No,No,-320,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,2596.15,Yes
,Female,0.0,Yes,Yes,560,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),68.75,3808,No
2654-VBVPB,Female,-0.0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.9,19.9,No
1154-HYWWO,Male,,No,No,38,Yes,,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,70.6,2708.2,No
2501-XWWTZ,Male,0.0,No,No,11,Yes,No,Fiber optic,No,No,No,,No,No,Month-to-month,No,Electronic check,70.2,760.05,No
,Male,,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.3,49.3,No
6815-ABQFQ,Male,0.0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,10725.0,6033.3,No
7343-EOBEU,Male,,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.6,89.05,No
3701-SFMUH,Male,0.0,,Yes,-70,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),-697.0,516.15,No
6103-LIANB,Male,,Yes,Yes,59,Yes,,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),99.5,5861.75,No
7319-VENRZ,Male,0.0,,No,7,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),64.3,445.95,No
5846-NEQVZ,Male,0.0,Yes,Yes,-710,Yes,No,DSL,Yes,No,Yes,,No,Yes,Two year,Yes,Credit card (automatic),70.85,4973.4,No
6967-QIQRV,Male,,Yes,Yes,150,Yes,,Fiber optic,Yes,No,No,,Yes,Yes,One year,No,Electronic check,101.9,1667.25,No
5781-RFZRP,Male,0.0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),73.5,5357.75,No
0939-YAPAF,Female,,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,3527.6,Yes
,Female,0.0,No,No,11,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),40.4,422.6,No
,Female,0.0,Yes,Yes,6000,Yes,No,No,No internet service,No internet service,No internet service,,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.25,1103.25,No
7025-WCBNE,Male,1.0,No,No,47,Yes,Yes,DSL,No,Yes,No,,No,No,Two year,No,Bank transfer (automatic),59.6,2754,No
5756-JYOJT,Female,0.0,No,No,11,Yes,,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),64.9,697.25,No
4710-FDUIZ,Male,,Yes,No,-560,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),10030.0,5614.45,Yes
6030-REHUX,Female,,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,,Yes,Yes,Month-to-month,Yes,Electronic check,110.85,3204.4,No
9548-LIGTA,Male,,Yes,No,61,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,810.5,4747.65,No
5150-LJNSR,Male,0.0,Yes,Yes,3100,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),98.05,3082.1,No
8270-RKSAP,Male,,,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.5,597.9,No
6522-YRBXD,Male,1.0,Yes,No,35,Yes,Yes,Fiber optic,Yes,Yes,No,,No,Yes,Month-to-month,Yes,Electronic check,94.55,3365.4,No
2640-LYMOV,Male,0.0,,No,2,Yes,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.65,38.8,No
1218-VKFPE,Female,0.0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1900.0,233.55,Yes
3627-FHKBK,Female,0.0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,75.3,Yes
2865-TCHJW,Female,1.0,,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,346.2,Yes
1423-BMPBQ,Female,0.0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-190.0,19,No
,Female,0.0,,No,3,Yes,No,No,No internet service,No internet service,No internet service,,No internet service,No internet service,Month-to-month,Yes,Mailed check,2000.0,61.7,No
,Female,-10.0,No,No,-10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,85.7,Yes
4568-KNYWR,Male,0.0,No,No,520,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),63.25,3342.45,No
8752-IMQOS,Male,0.0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,,No internet service,No internet service,One year,No,Mailed check,20.1,85.1,No
0742-LAFQK,Male,0.0,Yes,No,72,Yes,,Fiber optic,Yes,Yes,Yes,,No,Yes,Two year,Yes,Electronic check,991.5,7422.1,No
0795-LAFGP,Male,,Yes,Yes,71,Yes,,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.4,6668.05,No
0619-OLYUR,Male,0.0,,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,,Yes,Yes,Two year,Yes,Credit card (automatic),111.9,8071.05,No
5512-IDZEI,Male,0.0,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,,No internet service,No internet service,One year,No,Electronic check,-249.0,1174.8,No
0459-SPZHJ,Male,,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),83.5,5435,No
,Male,0.0,No,No,-300,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.3,2438.6,No
9244-ZVAPM,Male,0.0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.6,45.6,No
0719-SYFRB,Female,0.0,No,No,12,Yes,,DSL,Yes,No,Yes,,No,No,Month-to-month,Yes,Mailed check,61.65,713.75,Yes
,Male,0.0,No,No,16,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,5485.0,916.15,No
5172-MIGPM,Male,0.0,No,No,4,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,65.55,237.2,No
1710-RCXUS,Male,0.0,Yes,No,510,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),90.35,4614.55,No
0374-FIUCA,Male,,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),204.0,1414.45,No
5839-SUYVZ,Male,0.0,No,No,16,Yes,No,Fiber optic,No,No,No,,No,No,Month-to-month,Yes,Credit card (automatic),745.5,1170.5,No
5173-ZXXXL,Male,0.0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,47.7,No
,Female,0.0,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),742.5,4859.25,No
,Male,0.0,,No,-460,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,108.65,4903.2,No
,Female,0.0,,No,3200,Yes,Yes,Fiber optic,Yes,No,Yes,,Yes,Yes,One year,Yes,Bank transfer (automatic),109.55,3608,No
4723-BEGSG,Male,,Yes,No,-720,Yes,Yes,DSL,Yes,No,Yes,,Yes,Yes,Two year,No,Credit card (automatic),86.65,6094.25,No
6516-NKQBO,Male,0.0,Yes,Yes,38,Yes,No,DSL,Yes,No,Yes,,Yes,Yes,Two year,No,Credit card (automatic),81.0,3084.9,No
8672-OAUPW,Male,,No,Yes,51,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),47.85,2356.75,No
8207-DMRVL,Male,-0.0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.55,8306.05,No
,Female,1.0,Yes,No,650,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.25,6786.4,Yes
6543-CPZMK,Male,0.0,Yes,Yes,9,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.95,248.95,Yes
4765-OXPPD,Female,0.0,Yes,Yes,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,65.0,663.05,Yes
2804-ETQDK,Male,0.0,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,2055.0,1357.1,No
,Female,,No,No,440,Yes,,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.8,4860.35,No
7138-GIRSH,Male,0.0,,No,500,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.5,3418.2,No
9396-ZSFLL,Female,0.0,No,No,1500,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,48.85,631.4,No
,Male,,No,No,-80,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),-252.5,186.3,No
7134-MJPDY,Female,1.0,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.85,6976.75,No
,Female,,,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),87.55,4884.85,No
,Female,0.0,,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.55,522.95,No
4881-JVQOD,Male,1.0,Yes,Yes,10,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.55,362.6,No
0516-UXRMT,Female,0.0,,No,62,Yes,,Fiber optic,Yes,Yes,Yes,,No,No,One year,Yes,Electronic check,92.05,5755.8,No
4851-BQDNX,Male,0.0,,Yes,40,Yes,No,Fiber optic,No,No,Yes,,Yes,No,One year,Yes,Electronic check,85.05,3355.65,No
,Female,0.0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,,No internet service,No internet service,Two year,No,Mailed check,19.7,406.95,No
1009-IRMNA,Female,0.0,No,No,7,Yes,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,137.6,Yes
3003-CMDUU,Female,-0.0,,No,-250,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.15,2395.7,No
,Male,0.0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,,No,No,Month-to-month,No,Electronic check,842.5,1968.1,No
6797-UCJHZ,Female,100.0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),104.6,6819.45,No
,Female,,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,111.65,7943.45,No
4554-YGZIH,Male,1.0,Yes,No,49,Yes,,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),90.05,4547.25,Yes
5099-BAILX,Male,,Yes,Yes,43,Yes,Yes,Fiber optic,No,Yes,Yes,,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.75,4687.9,Yes
9931-KGHOA,Female,0.0,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),55.0,2473.95,No
1775-KWJKQ,Male,0.0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.85,6562.9,No
,Male,,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,203.5,176.3,No
9411-TPQQV,Female,,No,No,40,No,,DSL,Yes,No,No,,Yes,Yes,One year,Yes,Bank transfer (automatic),54.55,2236.2,No
,Female,0.0,Yes,Yes,6500,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,10550.0,6985.65,Yes
7954-MLBUN,Male,0.0,No,No,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.45,3109.9,No
2077-DDHJK,Female,0.0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,,No,No,Two year,No,Credit card (automatic),-709.0,4911.35,No
4913-EHYUI,Male,,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.55,5794.65,Yes
0195-IESCP,Male,-0.0,Yes,No,10,Yes,,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,855.3,Yes
9574-BOSMD,Male,,,Yes,-680,Yes,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.4,1620.2,No
4580-TMHJU,Female,0.0,Yes,Yes,430,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,2499.3,Yes
,Male,0.0,No,No,1,Yes,No,Fiber optic,No,No,No,,Yes,Yes,Month-to-month,Yes,Electronic check,89.55,89.55,Yes
,Female,1.0,,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),89.85,4287.2,No
8404-VLQFB,Female,0.0,,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,-252.5,394.85,No
1626-ERCMM,Male,1.0,Yes,No,20,Yes,,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,1899.65,Yes
0887-HJGAR,Male,0.0,,No,1,Yes,,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.7,45.7,Yes
,Male,0.0,Yes,Yes,50,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,69.65,3442.15,No
5644-PDMZC,Female,,No,No,200,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.5,161.5,Yes
,Male,100.0,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.0,1732.6,No
9576-ANLXO,Female,,No,No,3,Yes,,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),6955.0,222.3,Yes
2024-BASKD,Female,0.0,No,No,1,Yes,No,Fiber optic,No,No,Yes,,No,No,Month-to-month,Yes,Mailed check,746.0,74.6,Yes
5845-BZZIB,Male,0.0,Yes,Yes,35,Yes,,No,No internet service,No internet service,No internet service,,No internet service,No internet service,Two year,No,Mailed check,20.1,655.3,No
1140-UKVZG,Female,-0.0,,No,17,Yes,,No,No internet service,No internet service,No internet service,,No internet service,No internet service,Month-to-month,No,Mailed check,24.8,475.25,No
4160-AMJTL,Female,1.0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,,No internet service,No internet service,Month-to-month,No,Electronic check,19.65,164.3,Yes
5183-SNMJQ,Male,0.0,No,No,10,Yes,,Fiber optic,No,No,No,,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.1,865.1,No
8100-PNJMH,Male,0.0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.85,6132.7,No
7838-LAZFO,Male,0.0,Yes,No,45,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),78.8,3597.5,No
4464-JCOLN,Male,,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,35.9,Yes
,Male,,,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.35,697.65,No
5650-VDUDS,Female,0.0,,No,4,No,,DSL,No,No,No,,No,No,Month-to-month,Yes,Mailed check,24.25,96.05,Yes
8095-WANWK,Female,0.0,No,No,10,Yes,No,DSL,No,No,No,,No,No,Month-to-month,No,Mailed check,-452.5,428.7,No
3030-ZKIWL,Male,0.0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No
9565-FLVCG,Male,,Yes,Yes,65,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,69.55,4459.15,No
8755-OGKNA,Female,0.0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.5,1167.6,No
,Female,,No,No,3,Yes,No,Fiber optic,No,No,Yes,,No,No,Month-to-month,Yes,Mailed check,74.75,238.1,No
7538-GWHML,Female,0.0,No,No,2,Yes,No,Fiber optic,No,No,No,,No,No,Month-to-month,No,Electronic check,696.5,145.15,Yes
5533-RJFTJ,Male,,No,No,49,No,,DSL,No,No,Yes,,No,No,Month-to-month,Yes,Bank transfer (automatic),-302.0,1453.1,No
3859-CVCET,Female,0.0,,No,-40,Yes,,DSL,No,No,No,,No,No,Month-to-month,No,Mailed check,45.65,191.05,Yes
,Female,0.0,Yes,No,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),57.8,4039.3,No
,Female,,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),198.5,1039.45,No
,Male,0.0,Yes,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,,No internet service,No internet service,Two year,No,Credit card (automatic),-255.5,1336.1,No
,Female,0.0,No,No,1,Yes,,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.05,75.05,Yes
,Male,-0.0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.85,493.4,No
0823-HSCDJ,Male,,,No,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,2550.9,Yes
3729-OWRVL,Male,100.0,,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,,Yes,Yes,Two year,Yes,Electronic check,110.35,7246.15,No
,Female,,No,No,48,Yes,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.55,1203.95,No
0822-GAVAP,Female,,No,No,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.7,62.25,Yes
5760-IFJOZ,Male,0.0,No,No,-30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,107.95,313.6,No
2826-UWHIS,Male,,Yes,No,4500,Yes,Yes,Fiber optic,No,Yes,No,,No,No,Month-to-month,No,Bank transfer (automatic),-814.0,3775.85,No
1448-PWKYE,Male,,Yes,Yes,1,Yes,,Fiber optic,No,No,No,,No,Yes,Month-to-month,No,Electronic check,80.0,80,Yes
7501-IWUNG,Female,,Yes,Yes,610,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),738.0,4616.05,No
4957-TREIR,Male,0.0,No,No,3,Yes,,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),644.0,195.65,No
7251-LJBQN,Female,100.0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,,Yes,Yes,One year,Yes,Credit card (automatic),103.75,4188.4,No
8040-MNRTF,Female,0.0,No,No,1,Yes,,Fiber optic,No,No,No,,No,No,Month-to-month,No,Mailed check,71.1,71.1,No
1536-HBSWP,Female,,,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.9,49.9,No
5313-FPXWG,Male,0.0,No,No,51,Yes,,No,No internet service,No internet service,No internet service,,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.6,1266.4,No
0067-DKWBL,Male,1.0,No,No,-20,Yes,,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,91.1,Yes
0946-FKYTX,Male,0.0,No,No,52,No,No phone service,DSL,No,Yes,No,,No,No,One year,No,Mailed check,-301.0,1623.4,No
5076-YVXCM,Male,0.0,No,No,51,Yes,,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.4,4149.45,No
,Male,0.0,,No,1,Yes,No,No,No internet service,No internet service,No internet service,,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,20.45,No
6663-JOCQO,Male,0.0,,Yes,3100,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),752.5,2344.5,No
9620-QJREV,Male,0.0,,Yes,4700,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.55,1013.05,No
2276-YDAVZ,Female,0.0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),-751.0,270.7,Yes
2682-KEVRP,Female,,,No,22,Yes,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.05,417,No
2480-JZOSN,Female,0.0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.65,20.65,No
,Male,,Yes,No,72,Yes,,DSL,No,Yes,Yes,,Yes,Yes,Two year,Yes,Bank transfer (automatic),8515.0,6316.2,No
5896-NPFWW,Male,0.0,,Yes,-30,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.15,168.15,Yes
