customer_id,transaction_date,product_category,amount,quantity,customer_rating,region,is_member,loyalty_points
3914,2025-06-13 01:00:00,Electronics,35.3,6,3,East,True,847
3915,2025-06-13 02:00:00,Electronics,25.73,5,4,East,True,78
3916,2025-06-13 03:00:00,Clothing,55.71,5,1,North,True,414
3917,2025-06-13 04:00:00,Books,37.74,3,1,North,False,452
3918,2025-06-13 05:00:00,Books,54.82,7,1,East,True,148
3919,2025-06-13 06:00:00,Books,13.94,5,4,North,True,638
3920,2025-06-13 07:00:00,Food,70.89,7,2,North,True,669
3921,2025-06-13 08:00:00,Food,60.08,2,4,East,True,790
3922,2025-06-13 09:00:00,Food,27.49,9,1,South,True,37
3923,2025-06-13 10:00:00,Clothing,27.82,8,3,North,True,156
3924,2025-06-13 11:00:00,Food,75.08,5,1,West,True,332
3925,2025-06-13 12:00:00,Clothing,38.94,2,3,East,True,287
3926,2025-06-13 13:00:00,Books,37.49,6,5,North,False,111
3927,2025-06-13 14:00:00,Food,16.01,8,3,North,True,701
3928,2025-06-13 15:00:00,Food,44.74,7,1,East,True,617
3929,2025-06-13 16:00:00,Electronics,46.58,8,4,West,True,90
3930,2025-06-13 17:00:00,Clothing,60.73,4,1,West,True,865
3931,2025-06-13 18:00:00,Books,29.01,3,1,East,False,812
3932,2025-06-13 19:00:00,Electronics,27.2,7,5,West,True,48
3933,2025-06-13 20:00:00,Electronics,56.76,2,2,North,False,160
3934,2025-06-13 21:00:00,Books,65.1,5,1,West,False,515
3935,2025-06-13 22:00:00,Electronics,26.43,7,5,North,False,401
3936,2025-06-13 23:00:00,Clothing,66.22,1,4,South,False,709
3937,2025-06-14 00:00:00,Clothing,50.56,4,5,West,True,319
3938,2025-06-14 01:00:00,Food,66.38,2,5,South,False,923
3939,2025-06-14 02:00:00,Electronics,48.95,6,3,East,False,363
3940,2025-06-14 03:00:00,Food,12.17,1,2,West,True,888
3941,2025-06-14 04:00:00,Electronics,47.72,7,2,North,False,441
3942,2025-06-14 05:00:00,Clothing,65.9,3,4,West,False,474
3943,2025-06-14 06:00:00,Clothing,36.59,1,5,East,False,765
3944,2025-06-14 07:00:00,Clothing,44.18,8,4,East,False,601
3945,2025-06-14 08:00:00,Electronics,47.36,7,4,North,True,311
3946,2025-06-14 09:00:00,Clothing,6.51,2,2,West,False,531
3947,2025-06-14 10:00:00,Electronics,75.07,7,2,South,True,588
3948,2025-06-14 11:00:00,Food,36.48,3,2,East,True,219
3949,2025-06-14 12:00:00,Electronics,57.59,9,1,East,True,673
3950,2025-06-14 13:00:00,Food,48.7,8,5,North,False,496
3951,2025-06-14 14:00:00,Electronics,68.86,5,4,West,False,342
3952,2025-06-14 15:00:00,Food,56.09,7,5,South,True,905
3953,2025-06-14 16:00:00,Clothing,46.48,3,4,West,True,626
3954,2025-06-14 17:00:00,Food,36.6,1,4,West,True,93
3955,2025-06-14 18:00:00,Clothing,61.97,1,4,South,True,917
3956,2025-06-14 19:00:00,Clothing,21.9,2,4,North,True,132
3957,2025-06-14 20:00:00,Food,59.69,8,3,East,True,500
3958,2025-06-14 21:00:00,Electronics,33.51,1,3,North,False,171
3959,2025-06-14 22:00:00,Electronics,68.78,5,1,North,False,625
3960,2025-06-14 23:00:00,Books,52.42,9,2,West,False,8
3961,2025-06-15 00:00:00,Electronics,59.66,9,4,South,True,810
3962,2025-06-15 01:00:00,Books,51.23,2,5,East,False,771
3963,2025-06-15 02:00:00,Electronics,23.71,7,3,West,True,681
3964,2025-06-15 03:00:00,Electronics,37.09,1,2,East,True,320
3965,2025-06-15 04:00:00,Clothing,60.09,3,1,West,False,97
3966,2025-06-15 05:00:00,Books,52.5,6,2,South,True,168
3967,2025-06-15 06:00:00,Electronics,67.71,9,4,East,False,959
3968,2025-06-15 07:00:00,Books,56.05,2,2,East,False,310
3969,2025-06-15 08:00:00,Clothing,35.5,7,4,North,False,729
3970,2025-06-15 09:00:00,Clothing,38.06,4,3,West,True,913
3971,2025-06-15 10:00:00,Books,51.54,2,3,West,True,911
3972,2025-06-15 11:00:00,Clothing,15.29,3,4,West,True,342
3973,2025-06-15 12:00:00,Food,75.1,6,5,North,False,429
3974,2025-06-15 13:00:00,Food,56.63,9,3,North,True,931
3975,2025-06-15 14:00:00,Clothing,68.41,8,5,East,False,857
3976,2025-06-15 15:00:00,Food,26.29,9,4,West,True,961
3977,2025-06-15 16:00:00,Electronics,68.67,4,4,West,False,555
3978,2025-06-15 17:00:00,Books,83.47,4,3,East,False,499
3979,2025-06-15 18:00:00,Electronics,30.19,9,5,East,True,772
3980,2025-06-15 19:00:00,Books,61.57,8,4,East,True,284
3981,2025-06-15 20:00:00,Clothing,50.02,2,3,South,False,637
3982,2025-06-15 21:00:00,Electronics,26.83,8,4,South,False,259
3983,2025-06-15 22:00:00,Clothing,57.39,1,2,East,True,494
3984,2025-06-15 23:00:00,Clothing,62.5,9,2,North,False,354
3985,2025-06-16 00:00:00,Books,40.98,9,3,North,True,213
3986,2025-06-16 01:00:00,Books,67.49,8,4,West,True,816
3987,2025-06-16 02:00:00,Books,25.0,5,3,South,False,199
3988,2025-06-16 03:00:00,Electronics,27.58,5,1,South,True,235
3989,2025-06-16 04:00:00,Food,52.05,3,3,East,False,852
3990,2025-06-16 05:00:00,Books,50.38,5,3,East,True,135
3991,2025-06-16 06:00:00,Books,39.25,4,2,East,False,889
3992,2025-06-16 07:00:00,Electronics,62.14,1,2,East,True,947
3993,2025-06-16 08:00:00,Books,57.96,9,4,East,True,627
3994,2025-06-16 09:00:00,Electronics,62.87,4,3,North,False,964
3995,2025-06-16 10:00:00,Clothing,48.15,3,3,North,True,916
3996,2025-06-16 11:00:00,Books,59.04,6,4,East,False,666
3997,2025-06-16 12:00:00,Books,43.32,1,5,North,False,421
3998,2025-06-16 13:00:00,Clothing,80.81,5,4,East,False,900
3999,2025-06-16 14:00:00,Clothing,37.81,7,2,East,False,340
4000,2025-06-16 15:00:00,Clothing,81.58,2,2,South,False,828
4001,2025-06-16 16:00:00,Books,50.52,9,3,North,True,903
4002,2025-06-16 17:00:00,Food,29.37,6,2,North,True,341
4003,2025-06-16 18:00:00,Food,70.52,2,4,South,True,529
4004,2025-06-16 19:00:00,Food,51.89,8,3,North,True,387
4005,2025-06-16 20:00:00,Books,62.77,8,4,South,True,3
4006,2025-06-16 21:00:00,Clothing,68.36,1,4,West,True,676
4007,2025-06-16 22:00:00,Books,55.07,1,3,North,True,638
4008,2025-06-16 23:00:00,Clothing,41.12,1,5,East,False,398
4009,2025-06-17 00:00:00,Books,64.64,4,2,South,False,421
4010,2025-06-17 01:00:00,Books,50.01,4,1,East,False,410
4011,2025-06-17 02:00:00,Clothing,60.29,8,1,East,True,212
4012,2025-06-17 03:00:00,Food,17.69,1,1,North,False,559
4013,2025-06-17 04:00:00,Clothing,56.7,3,2,South,True,557
4014,2025-06-17 05:00:00,Electronics,40.42,1,5,West,True,557
4015,2025-06-17 06:00:00,Electronics,74.8,9,4,East,True,47
4016,2025-06-17 07:00:00,Clothing,59.35,9,3,East,False,186
4017,2025-06-17 08:00:00,Books,53.6,7,5,West,False,501
4018,2025-06-17 09:00:00,Electronics,57.29,8,1,South,False,631
4019,2025-06-17 10:00:00,Electronics,35.02,1,2,North,True,643
4020,2025-06-17 11:00:00,Books,74.35,5,2,East,True,970
4021,2025-06-17 12:00:00,Books,79.87,2,3,North,True,530
4022,2025-06-17 13:00:00,Food,55.89,1,4,South,True,952
4023,2025-06-17 14:00:00,Books,73.86,3,5,West,False,786
4024,2025-06-17 15:00:00,Clothing,41.46,7,5,North,False,474
4025,2025-06-17 16:00:00,Clothing,38.04,1,5,South,False,743
4026,2025-06-17 17:00:00,Food,50.61,2,4,North,False,41
4027,2025-06-17 18:00:00,Electronics,56.52,2,4,North,True,603
4028,2025-06-17 19:00:00,Electronics,44.09,4,4,East,True,260
4029,2025-06-17 20:00:00,Books,58.07,3,3,North,False,47
4030,2025-06-17 21:00:00,Clothing,54.6,3,2,East,True,920
4031,2025-06-17 22:00:00,Electronics,35.03,5,1,South,True,962
4032,2025-06-17 23:00:00,Food,57.78,3,4,South,False,793
4033,2025-06-18 00:00:00,Food,62.95,7,2,East,False,585
4034,2025-06-18 01:00:00,Clothing,52.57,5,4,West,True,727
4035,2025-06-18 02:00:00,Food,67.29,4,1,North,False,445
4036,2025-06-18 03:00:00,Food,31.74,3,4,South,False,220
4037,2025-06-18 04:00:00,Clothing,57.02,4,2,South,False,620
4038,2025-06-18 05:00:00,Books,32.45,2,3,West,False,646
4039,2025-06-18 06:00:00,Books,33.29,1,1,South,False,939
4040,2025-06-18 07:00:00,Food,40.54,3,2,East,False,342
4041,2025-06-18 08:00:00,Books,35.87,2,5,West,False,237
4042,2025-06-18 09:00:00,Books,41.78,1,5,South,False,154
4043,2025-06-18 10:00:00,Food,46.79,1,5,West,False,937
4044,2025-06-18 11:00:00,Books,62.56,2,3,West,True,840
4045,2025-06-18 12:00:00,Food,45.18,9,4,South,False,55
4046,2025-06-18 13:00:00,Electronics,26.22,5,4,South,False,386
4047,2025-06-18 14:00:00,Clothing,67.1,9,4,South,False,893
4048,2025-06-18 15:00:00,Clothing,37.44,8,3,West,True,908
4049,2025-06-18 16:00:00,Books,49.12,6,5,East,False,709
4050,2025-06-18 17:00:00,Books,56.7,1,4,East,False,314
4051,2025-06-18 18:00:00,Books,52.99,5,3,North,True,37
4052,2025-06-18 19:00:00,Clothing,66.41,1,3,South,True,340
4053,2025-06-18 20:00:00,Electronics,57.19,7,2,East,False,850
4054,2025-06-18 21:00:00,Electronics,37.08,8,4,North,True,728
4055,2025-06-18 22:00:00,Clothing,82.68,8,5,North,True,230
4056,2025-06-18 23:00:00,Electronics,52.92,7,1,South,True,451
4057,2025-06-19 00:00:00,Clothing,47.79,2,3,North,True,341
4058,2025-06-19 01:00:00,Electronics,64.46,5,2,East,True,452
4059,2025-06-19 02:00:00,Food,53.74,4,1,North,False,256
4060,2025-06-19 03:00:00,Food,55.99,5,3,North,True,433
4061,2025-06-19 04:00:00,Clothing,87.38,9,2,East,False,208
4062,2025-06-19 05:00:00,Electronics,45.87,4,4,North,False,200
4063,2025-06-19 06:00:00,Books,45.23,8,2,North,False,136
4064,2025-06-19 07:00:00,Electronics,51.75,8,3,West,True,639
4065,2025-06-19 08:00:00,Food,66.07,2,4,North,False,564
4066,2025-06-19 09:00:00,Food,27.4,6,5,North,True,855
4067,2025-06-19 10:00:00,Electronics,20.52,5,2,West,False,393
4068,2025-06-19 11:00:00,Electronics,41.19,2,1,West,False,595
4069,2025-06-19 12:00:00,Books,25.49,4,4,West,False,720
4070,2025-06-19 13:00:00,Books,43.63,7,4,South,True,844
4071,2025-06-19 14:00:00,Electronics,57.54,1,5,South,False,796
4072,2025-06-19 15:00:00,Electronics,36.64,9,2,East,True,35
4073,2025-06-19 16:00:00,Electronics,28.6,1,1,North,True,214
4074,2025-06-19 17:00:00,Electronics,51.04,5,5,East,True,26
4075,2025-06-19 18:00:00,Clothing,62.94,7,2,South,False,657
4076,2025-06-19 19:00:00,Electronics,24.58,8,1,North,False,17
4077,2025-06-19 20:00:00,Books,62.3,2,1,North,False,629
4078,2025-06-19 21:00:00,Food,62.26,4,3,West,False,136
4079,2025-06-19 22:00:00,Clothing,64.31,2,1,South,True,578
4080,2025-06-19 23:00:00,Electronics,68.28,4,2,North,False,902
4081,2025-06-20 00:00:00,Food,83.03,6,5,West,True,825
4082,2025-06-20 01:00:00,Clothing,44.66,6,5,North,True,974
4083,2025-06-20 02:00:00,Food,51.64,2,3,South,False,29
4084,2025-06-20 03:00:00,Electronics,43.75,4,2,East,False,72
4085,2025-06-20 04:00:00,Electronics,50.03,4,1,East,True,122
4086,2025-06-20 05:00:00,Books,72.99,1,3,North,True,956
4087,2025-06-20 06:00:00,Electronics,29.82,2,4,West,False,986
4088,2025-06-20 07:00:00,Electronics,37.08,3,2,West,False,227
4089,2025-06-20 08:00:00,Clothing,70.66,5,3,West,False,337
4090,2025-06-20 09:00:00,Books,65.3,8,5,South,True,990
4091,2025-06-20 10:00:00,Clothing,44.55,6,3,East,True,272
4092,2025-06-20 11:00:00,Food,62.82,3,4,East,False,757
4093,2025-06-20 12:00:00,Electronics,55.12,6,2,North,True,436
4094,2025-06-20 13:00:00,Food,72.5,7,3,East,True,901
4095,2025-06-20 14:00:00,Clothing,51.12,6,1,West,True,38
4096,2025-06-20 15:00:00,Electronics,65.38,6,2,South,True,920
4097,2025-06-20 16:00:00,Electronics,89.63,1,3,West,False,681
4098,2025-06-20 17:00:00,Clothing,58.97,3,3,West,True,425
4099,2025-06-20 18:00:00,Clothing,50.74,7,2,East,False,314
4100,2025-06-20 19:00:00,Clothing,60.84,4,5,South,False,613
4101,2025-06-20 20:00:00,Clothing,44.52,4,1,South,True,805
4102,2025-06-20 21:00:00,Clothing,85.82,7,2,West,False,508
4103,2025-06-20 22:00:00,Electronics,52.7,9,1,North,False,926
4104,2025-06-20 23:00:00,Clothing,45.91,2,1,East,False,754
4105,2025-06-21 00:00:00,Electronics,37.46,9,2,North,True,156
4106,2025-06-21 01:00:00,Electronics,66.46,3,3,West,False,871
4107,2025-06-21 02:00:00,Clothing,63.01,6,5,East,True,776
4108,2025-06-21 03:00:00,Clothing,42.54,4,1,North,False,256
4109,2025-06-21 04:00:00,Books,58.65,1,1,North,False,975
4110,2025-06-21 05:00:00,Electronics,27.37,9,3,North,False,869
4111,2025-06-21 06:00:00,Clothing,52.77,6,2,East,False,854
4112,2025-06-21 07:00:00,Clothing,56.79,8,5,North,True,634
4113,2025-06-21 08:00:00,Clothing,75.61,2,1,South,False,455
4114,2025-06-21 09:00:00,Books,38.44,7,1,West,False,46
4115,2025-06-21 10:00:00,Books,30.82,6,2,East,False,331
4116,2025-06-21 11:00:00,Food,36.57,2,3,South,True,9
4117,2025-06-21 12:00:00,Electronics,29.95,2,4,North,True,143
4118,2025-06-21 13:00:00,Food,70.05,4,3,West,False,430
4119,2025-06-21 14:00:00,Clothing,73.23,4,1,North,False,810
4120,2025-06-21 15:00:00,Books,54.8,3,1,South,False,151
4121,2025-06-21 16:00:00,Books,68.32,8,5,North,False,486
4122,2025-06-21 17:00:00,Food,52.01,7,3,East,True,135
4123,2025-06-21 18:00:00,Books,48.57,2,4,South,True,586
4124,2025-06-21 19:00:00,Clothing,45.0,3,5,East,True,872
4125,2025-06-21 20:00:00,Books,45.34,9,4,West,False,25
4126,2025-06-21 21:00:00,Food,26.78,5,5,East,False,6
4127,2025-06-21 22:00:00,Clothing,53.96,2,3,East,False,590
4128,2025-06-21 23:00:00,Food,49.39,3,1,North,False,14
4129,2025-06-22 00:00:00,Books,61.18,8,4,North,True,431
4130,2025-06-22 01:00:00,Food,51.4,4,3,South,True,898
4131,2025-06-22 02:00:00,Food,47.56,2,4,West,True,399
4132,2025-06-22 03:00:00,Electronics,36.93,2,3,South,False,206
4133,2025-06-22 04:00:00,Books,51.08,6,5,West,False,600
4134,2025-06-22 05:00:00,Books,61.07,8,3,West,False,608
4135,2025-06-22 06:00:00,Food,32.85,7,5,East,False,909
4136,2025-06-22 07:00:00,Electronics,51.31,4,1,North,False,215
4137,2025-06-22 08:00:00,Books,53.5,2,5,West,True,501
4138,2025-06-22 09:00:00,Clothing,39.23,9,2,North,False,458
4139,2025-06-22 10:00:00,Food,41.18,4,1,West,False,258
4140,2025-06-22 11:00:00,Books,53.46,9,3,North,True,328
4141,2025-06-22 12:00:00,Clothing,33.0,5,3,South,True,453
4142,2025-06-22 13:00:00,Books,55.25,7,2,North,False,798
4143,2025-06-22 14:00:00,Clothing,36.57,5,3,East,True,374
4144,2025-06-22 15:00:00,Food,65.94,2,1,West,False,463
4145,2025-06-22 16:00:00,Books,85.07,6,1,East,False,74
4146,2025-06-22 17:00:00,Books,37.09,7,5,West,True,241
4147,2025-06-22 18:00:00,Electronics,58.01,6,4,East,False,16
4148,2025-06-22 19:00:00,Food,39.1,3,3,West,False,688
4149,2025-06-22 20:00:00,Clothing,65.61,8,2,North,False,258
4150,2025-06-22 21:00:00,Books,31.02,3,1,West,True,122
4151,2025-06-22 22:00:00,Books,57.21,5,1,East,True,978
4152,2025-06-22 23:00:00,Clothing,36.91,9,1,East,True,983
4153,2025-06-23 00:00:00,Food,46.9,5,4,West,True,310
4154,2025-06-23 01:00:00,Electronics,34.53,7,4,West,False,110
4155,2025-06-23 02:00:00,Electronics,62.34,7,3,South,True,255
4156,2025-06-23 03:00:00,Books,37.45,5,2,South,False,233
4157,2025-06-23 04:00:00,Clothing,58.28,2,4,North,True,967
4158,2025-06-23 05:00:00,Books,44.84,5,5,North,True,496
4159,2025-06-23 06:00:00,Clothing,48.28,7,4,North,False,867
4160,2025-06-23 07:00:00,Electronics,52.22,7,1,North,True,39
4161,2025-06-23 08:00:00,Food,38.57,4,2,North,True,121
4162,2025-06-23 09:00:00,Clothing,53.16,1,3,West,False,449
4163,2025-06-23 10:00:00,Electronics,72.96,6,4,South,True,726
4164,2025-06-23 11:00:00,Books,38.33,3,1,West,False,807
4165,2025-06-23 12:00:00,Clothing,67.58,5,5,South,True,797
4166,2025-06-23 13:00:00,Food,72.47,4,5,South,False,792
4167,2025-06-23 14:00:00,Books,37.76,2,3,East,True,518
4168,2025-06-23 15:00:00,Books,28.17,7,3,East,False,91
4169,2025-06-23 16:00:00,Electronics,54.53,5,4,South,True,360
4170,2025-06-23 17:00:00,Clothing,41.79,7,3,West,False,945
4171,2025-06-23 18:00:00,Books,78.03,9,1,South,True,122
4172,2025-06-23 19:00:00,Food,50.52,4,1,North,True,336
4173,2025-06-23 20:00:00,Clothing,37.97,5,1,West,True,607
4174,2025-06-23 21:00:00,Food,32.79,9,4,West,False,512
4175,2025-06-23 22:00:00,Books,66.35,4,4,South,False,602
4176,2025-06-23 23:00:00,Food,41.43,5,3,North,True,427
4177,2025-06-24 00:00:00,Electronics,50.66,5,4,South,True,995
4178,2025-06-24 01:00:00,Food,64.34,8,1,North,True,432
4179,2025-06-24 02:00:00,Clothing,42.74,4,2,West,True,6
4180,2025-06-24 03:00:00,Food,49.31,4,1,South,True,119
4181,2025-06-24 04:00:00,Food,49.75,7,2,North,True,386
4182,2025-06-24 05:00:00,Electronics,60.25,5,3,East,True,349
4183,2025-06-24 06:00:00,Food,58.86,6,5,West,True,640
4184,2025-06-24 07:00:00,Food,46.7,6,4,West,True,690
4185,2025-06-24 08:00:00,Books,50.95,6,4,East,True,97
4186,2025-06-24 09:00:00,Books,44.42,5,1,North,False,933
4187,2025-06-24 10:00:00,Clothing,27.84,5,1,West,False,42
4188,2025-06-24 11:00:00,Books,53.86,9,2,North,True,182
4189,2025-06-24 12:00:00,Books,78.38,8,4,East,True,696
4190,2025-06-24 13:00:00,Books,36.74,4,3,South,True,564
4191,2025-06-24 14:00:00,Books,38.4,7,1,West,False,739
4192,2025-06-24 15:00:00,Electronics,36.94,8,4,West,False,672
4193,2025-06-24 16:00:00,Books,60.87,9,5,North,True,234
4194,2025-06-24 17:00:00,Electronics,56.73,5,2,West,True,975
4195,2025-06-24 18:00:00,Electronics,47.62,3,1,South,True,445
4196,2025-06-24 19:00:00,Books,36.23,4,1,East,False,869
4197,2025-06-24 20:00:00,Food,51.39,6,3,West,False,906
4198,2025-06-24 21:00:00,Electronics,26.53,5,1,East,False,199
4199,2025-06-24 22:00:00,Food,52.15,9,4,North,False,947
4200,2025-06-24 23:00:00,Food,63.07,3,4,South,True,512
4201,2025-06-25 00:00:00,Books,31.23,2,4,West,True,525
4202,2025-06-25 01:00:00,Clothing,27.01,6,5,East,True,989
4203,2025-06-25 02:00:00,Books,73.69,7,5,South,True,212
4204,2025-06-25 03:00:00,Clothing,40.82,5,1,East,True,377
4205,2025-06-25 04:00:00,Clothing,67.04,1,5,North,False,788
4206,2025-06-25 05:00:00,Books,47.69,3,5,South,True,545
4207,2025-06-25 06:00:00,Books,47.57,3,3,South,True,485
4208,2025-06-25 07:00:00,Clothing,56.58,4,5,North,False,985
4209,2025-06-25 08:00:00,Books,36.74,6,2,North,True,360
4210,2025-06-25 09:00:00,Clothing,51.99,5,2,West,True,781
4211,2025-06-25 10:00:00,Food,44.28,1,2,North,True,167
4212,2025-06-25 11:00:00,Books,30.19,6,1,North,False,889
4213,2025-06-25 12:00:00,Food,55.06,9,4,East,True,930
4214,2025-06-25 13:00:00,Electronics,46.05,1,3,South,False,681
4215,2025-06-25 14:00:00,Food,47.64,8,1,East,False,593
4216,2025-06-25 15:00:00,Food,31.85,8,4,North,False,403
4217,2025-06-25 16:00:00,Clothing,73.87,3,3,West,False,827
4218,2025-06-25 17:00:00,Food,63.15,9,3,East,True,136
4219,2025-06-25 18:00:00,Books,64.46,8,3,East,False,232
4220,2025-06-25 19:00:00,Clothing,45.42,3,2,South,True,114
4221,2025-06-25 20:00:00,Electronics,24.06,5,2,South,False,251
4222,2025-06-25 21:00:00,Books,79.29,3,2,South,True,492
4223,2025-06-25 22:00:00,Electronics,49.08,5,3,West,True,288
4224,2025-06-25 23:00:00,Food,38.77,9,3,West,True,48
4225,2025-06-26 00:00:00,Books,56.25,4,2,North,True,451
4226,2025-06-26 01:00:00,Books,67.51,6,3,North,True,515
4227,2025-06-26 02:00:00,Electronics,49.65,3,2,South,True,890
4228,2025-06-26 03:00:00,Books,69.18,3,2,East,True,687
4229,2025-06-26 04:00:00,Books,66.24,5,2,South,True,271
4230,2025-06-26 05:00:00,Books,33.85,8,4,North,True,430
4231,2025-06-26 06:00:00,Food,39.89,8,3,East,True,25
4232,2025-06-26 07:00:00,Electronics,64.36,3,1,North,False,69
4233,2025-06-26 08:00:00,Books,9.31,8,2,West,True,292
4234,2025-06-26 09:00:00,Clothing,47.76,8,1,South,True,405
4235,2025-06-26 10:00:00,Clothing,28.54,3,4,South,True,233
4236,2025-06-26 11:00:00,Clothing,42.85,2,3,East,False,230
4237,2025-06-26 12:00:00,Clothing,45.52,2,2,South,False,262
4238,2025-06-26 13:00:00,Food,44.63,9,2,North,True,937
4239,2025-06-26 14:00:00,Books,41.72,7,2,North,True,797
4240,2025-06-26 15:00:00,Electronics,33.54,6,1,West,False,585
4241,2025-06-26 16:00:00,Books,84.38,7,4,North,True,120
4242,2025-06-26 17:00:00,Food,78.01,8,3,East,True,462
4243,2025-06-26 18:00:00,Clothing,32.57,1,4,North,False,517
4244,2025-06-26 19:00:00,Food,73.73,8,2,West,False,23
4245,2025-06-26 20:00:00,Books,44.01,3,4,West,True,705
4246,2025-06-26 21:00:00,Electronics,51.94,3,1,South,True,679
4247,2025-06-26 22:00:00,Food,49.05,6,5,East,True,376
4248,2025-06-26 23:00:00,Electronics,40.1,4,5,North,False,499
4249,2025-06-27 00:00:00,Food,64.76,4,3,West,True,910
4250,2025-06-27 01:00:00,Electronics,51.89,4,3,North,True,436
4251,2025-06-27 02:00:00,Electronics,42.85,9,4,West,False,852
4252,2025-06-27 03:00:00,Clothing,30.43,8,3,South,True,721
4253,2025-06-27 04:00:00,Electronics,36.6,3,1,West,True,644
4254,2025-06-27 05:00:00,Clothing,25.38,1,2,South,True,856
4255,2025-06-27 06:00:00,Books,50.18,1,2,East,True,803
4256,2025-06-27 07:00:00,Books,32.05,1,4,North,False,969
4257,2025-06-27 08:00:00,Clothing,46.02,4,2,North,False,498
4258,2025-06-27 09:00:00,Clothing,70.55,6,4,South,False,173
4259,2025-06-27 10:00:00,Food,67.99,4,3,East,True,662
4260,2025-06-27 11:00:00,Food,49.52,3,3,South,True,599
4261,2025-06-27 12:00:00,Food,48.69,8,1,West,True,812
4262,2025-06-27 13:00:00,Books,78.2,8,2,South,True,508
4263,2025-06-27 14:00:00,Food,57.81,6,1,East,False,777
4264,2025-06-27 15:00:00,Electronics,45.08,9,5,West,True,309
4265,2025-06-27 16:00:00,Electronics,28.61,1,1,North,True,69
4266,2025-06-27 17:00:00,Food,55.91,8,4,North,True,204
4267,2025-06-27 18:00:00,Electronics,62.44,6,4,North,False,340
4268,2025-06-27 19:00:00,Books,40.53,1,1,East,True,31
4269,2025-06-27 20:00:00,Electronics,54.37,4,3,East,True,42
4270,2025-06-27 21:00:00,Books,44.55,5,5,East,True,117
4271,2025-06-27 22:00:00,Clothing,47.24,7,1,East,True,888
4272,2025-06-27 23:00:00,Clothing,12.68,8,3,East,True,14
4273,2025-06-28 00:00:00,Clothing,46.67,9,1,West,False,321
4274,2025-06-28 01:00:00,Clothing,64.54,6,2,South,True,910
4275,2025-06-28 02:00:00,Electronics,40.53,9,4,North,True,626
4276,2025-06-28 03:00:00,Food,50.79,4,2,East,True,336
4277,2025-06-28 04:00:00,Electronics,38.66,8,2,North,True,531
4278,2025-06-28 05:00:00,Books,55.41,3,5,East,True,689
4279,2025-06-28 06:00:00,Electronics,46.75,4,3,North,False,773
4280,2025-06-28 07:00:00,Electronics,35.91,4,4,South,True,590
4281,2025-06-28 08:00:00,Books,69.99,6,2,North,False,380
4282,2025-06-28 09:00:00,Clothing,63.93,9,4,North,False,510
4283,2025-06-28 10:00:00,Clothing,40.93,6,3,East,True,912
4284,2025-06-28 11:00:00,Clothing,57.47,1,1,West,True,119
4285,2025-06-28 12:00:00,Food,58.06,5,2,West,False,25
4286,2025-06-28 13:00:00,Books,59.63,9,3,North,True,533
4287,2025-06-28 14:00:00,Books,24.59,5,4,West,False,712
4288,2025-06-28 15:00:00,Electronics,65.1,6,3,South,False,63
4289,2025-06-28 16:00:00,Food,41.45,3,1,South,True,459
4290,2025-06-28 17:00:00,Clothing,44.63,8,3,West,True,725
4291,2025-06-28 18:00:00,Food,89.57,4,4,West,False,313
4292,2025-06-28 19:00:00,Books,54.53,4,2,South,True,982
4293,2025-06-28 20:00:00,Books,44.21,5,2,West,False,804
4294,2025-06-28 21:00:00,Electronics,16.92,9,5,West,False,589
4295,2025-06-28 22:00:00,Electronics,70.85,8,4,East,True,215
4296,2025-06-28 23:00:00,Books,29.82,7,5,East,False,455
4297,2025-06-29 00:00:00,Clothing,34.95,5,5,West,False,985
4298,2025-06-29 01:00:00,Clothing,45.03,9,1,West,False,735
4299,2025-06-29 02:00:00,Food,71.25,9,4,East,False,888
4300,2025-06-29 03:00:00,Books,61.6,2,2,East,False,539
4301,2025-06-29 04:00:00,Books,47.63,4,4,West,False,991
4302,2025-06-29 05:00:00,Clothing,54.62,8,1,East,True,981
4303,2025-06-29 06:00:00,Clothing,40.99,1,4,South,False,816
4304,2025-06-29 07:00:00,Books,52.09,5,4,North,False,712
4305,2025-06-29 08:00:00,Electronics,51.1,8,5,South,True,578
4306,2025-06-29 09:00:00,Books,64.53,2,4,East,True,472
4307,2025-06-29 10:00:00,Books,64.51,2,5,South,True,358
4308,2025-06-29 11:00:00,Clothing,57.41,8,5,North,False,125
4309,2025-06-29 12:00:00,Clothing,44.56,9,3,East,True,971
4310,2025-06-29 13:00:00,Electronics,61.13,7,1,South,False,860
4311,2025-06-29 14:00:00,Electronics,48.62,8,5,South,False,706
4312,2025-06-29 15:00:00,Food,33.77,5,4,North,False,936
4313,2025-06-29 16:00:00,Books,43.95,1,5,East,False,685
4314,2025-06-29 17:00:00,Clothing,51.27,4,5,West,True,86
4315,2025-06-29 18:00:00,Electronics,63.65,2,5,East,False,342
4316,2025-06-29 19:00:00,Food,47.25,3,2,North,False,822
4317,2025-06-29 20:00:00,Food,31.86,3,2,North,False,977
4318,2025-06-29 21:00:00,Clothing,50.85,9,2,North,False,394
4319,2025-06-29 22:00:00,Clothing,51.7,4,2,North,False,483
4320,2025-06-29 23:00:00,Food,52.79,2,3,West,False,665
4321,2025-06-30 00:00:00,Electronics,63.8,3,5,East,True,455
4322,2025-06-30 01:00:00,Food,65.28,3,3,East,True,475
4323,2025-06-30 02:00:00,Books,41.09,7,4,South,False,209
